Random seed, 12, training time, 5094.636592388153
Random seed, 39, training time, 5533.247370481491
Random seed, 19, training time, 5849.5236830711365
Random seed, 7, training time, 6302.122978210449
Random seed, 26, training time, 6770.007698059082
Random seed, 30, training time, 6536.924279689789
Random seed, 13, training time, 6612.647787809372
Random seed, 17, training time, 6840.0121121406555
Random seed, 28, training time, 7178.967266082764
Random seed, 23, training time, 7490.0776426792145
Random seed, 5, training time, 7658.527184724808
Random seed, 47, training time, 8132.911516666412
Random seed, 48, training time, 8282.337049722672
Random seed, 37, training time, 8371.243636369705
Random seed, 16, training time, 8815.629491567612
Random seed, 9, training time, 8829.873645544052
Random seed, 10, training time, 8725.181645154953
Random seed, 36, training time, 9611.247588157654
Random seed, 34, training time, 9648.173732757568
Random seed, 6, training time, 9591.307361841202
Random seed, 20, training time, 9675.631775140762
Random seed, 25, training time, 9795.002768993378
Random seed, 1, training time, 10523.734689474106
Random seed, 2, training time, 10197.209238052368
Random seed, 24, training time, 10648.568868875504
Random seed, 50, training time, 10895.978074550629
Random seed, 29, training time, 10970.226488828659
Random seed, 14, training time, 11287.625931024551
Random seed, 43, training time, 11700.919771909714
Random seed, 27, training time, 11628.921995401382
Random seed, 41, training time, 11628.28781580925
Random seed, 11, training time, 11664.197590112686
Random seed, 31, training time, 12339.728968858719
Random seed, 38, training time, 12560.546061515808
Random seed, 49, training time, 12427.589225530624
Random seed, 3, training time, 12515.892145633698
Random seed, 42, training time, 13099.583543300629
Random seed, 4, training time, 13187.338073253632
Random seed, 35, training time, 13617.572851419449
Random seed, 32, training time, 14457.195191860199
Random seed, 45, training time, 14324.513935565948
Random seed, 18, training time, 14416.08009147644
Random seed, 40, training time, 14546.715963125229
Random seed, 44, training time, 14857.911568164825
Random seed, 8, training time, 15303.99311542511
Random seed, 15, training time, 15547.240961551666
Random seed, 46, training time, 16398.026416778564
Random seed, 21, training time, 19073.983219385147
Random seed, 33, training time, 19972.312250614166
