Random seed, 7
nodes, 30.0, edges, 43.0, epochs, 100, time, 5209.81480550766
Random seed, 5
nodes, 30.0, edges, 45.0, epochs, 100, time, 6279.619284152985
Random seed, 10
nodes, 30.0, edges, 49.0, epochs, 100, time, 6902.714863777161
Random seed, 9
nodes, 30.0, edges, 50.0, epochs, 100, time, 7208.439748048782
Random seed, 6
nodes, 30.0, edges, 49.0, epochs, 100, time, 7366.299409627914
Random seed, 2
nodes, 30.0, edges, 51.0, epochs, 100, time, 7838.3041450977325
Random seed, 1
nodes, 30.0, edges, 53.0, epochs, 100, time, 8124.205241918564
Random seed, 3
nodes, 30.0, edges, 55.0, epochs, 100, time, 9560.665117263794
Random seed, 4
nodes, 30.0, edges, 55.0, epochs, 100, time, 10551.314924001694
Random seed, 8
nodes, 30.0, edges, 59.0, epochs, 100, time, 12094.76259303093
