Random seed, 7
nodes, 30.0, edges, 43.0, epochs, 100, time, 4107.241680145264
Random seed, 9
nodes, 30.0, edges, 50.0, epochs, 100, time, 5224.0273950099945
Random seed, 6
nodes, 30.0, edges, 49.0, epochs, 100, time, 5265.1451025009155
Random seed, 5
nodes, 30.0, edges, 45.0, epochs, 100, time, 5139.926429510117
Random seed, 10
nodes, 30.0, edges, 49.0, epochs, 100, time, 5416.695451974869
Random seed, 1
nodes, 30.0, edges, 53.0, epochs, 100, time, 6074.0905549526215
Random seed, 2
nodes, 30.0, edges, 51.0, epochs, 100, time, 6049.988121747971
Random seed, 3
nodes, 30.0, edges, 55.0, epochs, 100, time, 7359.045554161072
Random seed, 4
nodes, 30.0, edges, 55.0, epochs, 100, time, 7843.781231164932
Random seed, 8
nodes, 30.0, edges, 59.0, epochs, 100, time, 9124.617471933365
