Random seed, 39, training time, 1807.7309355735779
Random seed, 12, training time, 1754.8289272785187
Random seed, 26, training time, 2090.057188510895
Random seed, 7, training time, 2297.577208518982
Random seed, 19, training time, 2266.71205329895
Random seed, 9, training time, 2638.0358471870422
Random seed, 48, training time, 2526.149814605713
Random seed, 13, training time, 2477.301085948944
Random seed, 17, training time, 2484.543671607971
Random seed, 16, training time, 2833.445249557495
Random seed, 1, training time, 2940.100227355957
Random seed, 37, training time, 2710.413328886032
Random seed, 47, training time, 2832.365504026413
Random seed, 34, training time, 2957.407287836075
Random seed, 30, training time, 2793.5734572410583
Random seed, 5, training time, 2882.3812272548676
Random seed, 23, training time, 2883.128787755966
Random seed, 28, training time, 2890.670386314392
Random seed, 6, training time, 2987.7709221839905
Random seed, 10, training time, 2995.151929140091
Random seed, 24, training time, 3061.777553796768
Random seed, 20, training time, 3075.8988003730774
Random seed, 36, training time, 3211.6355113983154
Random seed, 43, training time, 3376.8453340530396
Random seed, 2, training time, 3356.342354774475
Random seed, 50, training time, 3364.177733898163
Random seed, 49, training time, 3419.8624246120453
Random seed, 14, training time, 3515.9630329608917
Random seed, 27, training time, 3560.815528154373
Random seed, 38, training time, 3615.980815887451
Random seed, 25, training time, 3494.2408318519592
Random seed, 41, training time, 3721.090208053589
Random seed, 31, training time, 4017.7356412410736
Random seed, 29, training time, 3982.0345616340637
Random seed, 44, training time, 4142.896784543991
Random seed, 35, training time, 4091.202082633972
Random seed, 45, training time, 4171.498052358627
Random seed, 8, training time, 4326.935832738876
Random seed, 46, training time, 4558.369344472885
Random seed, 40, training time, 4373.860703468323
Random seed, 4, training time, 4221.468335390091
Random seed, 3, training time, 4289.566248893738
Random seed, 42, training time, 4261.71254324913
Random seed, 32, training time, 4455.492807865143
Random seed, 18, training time, 4581.047615766525
Random seed, 15, training time, 4665.120941162109
Random seed, 33, training time, 4931.996306419373
Random seed, 21, training time, 5332.7697150707245
Random seed, 11, training time, 5251.9841549396515
Random seed, 22, training time, 8079.7961711883545
