Random seed, 12, training time, 4851.856693744659
Random seed, 39, training time, 5401.607780218124
Random seed, 19, training time, 5429.760328292847
Random seed, 30, training time, 6231.107266902924
Random seed, 13, training time, 6288.028126478195
Random seed, 17, training time, 6349.893104314804
Random seed, 7, training time, 6346.674260854721
Random seed, 26, training time, 6838.570697784424
Random seed, 28, training time, 7130.920320987701
Random seed, 5, training time, 7238.628498077393
Random seed, 23, training time, 7659.127794265747
Random seed, 37, training time, 8044.51952123642
Random seed, 47, training time, 8213.455859422684
Random seed, 16, training time, 8488.596046924591
Random seed, 10, training time, 8501.973637342453
Random seed, 48, training time, 8672.065118789673
Random seed, 9, training time, 8926.929231643677
Random seed, 34, training time, 9067.423551559448
Random seed, 20, training time, 9142.370980024338
Random seed, 6, training time, 9238.942465782166
Random seed, 36, training time, 9638.843969345093
Random seed, 2, training time, 10149.857186317444
Random seed, 24, training time, 10416.865970611572
Random seed, 1, training time, 10691.780541419983
Random seed, 25, training time, 10336.914764404297
Random seed, 14, training time, 10537.48458313942
Random seed, 50, training time, 11353.514794111252
Random seed, 29, training time, 11237.346715927124
Random seed, 11, training time, 11451.29125738144
Random seed, 43, training time, 11820.752200603485
Random seed, 27, training time, 11821.616475820541
Random seed, 35, training time, 12304.739672660828
Random seed, 31, training time, 12190.812132835388
Random seed, 38, training time, 12386.169562578201
Random seed, 41, training time, 12303.061081647873
Random seed, 4, training time, 12586.112764596939
Random seed, 3, training time, 12755.923627376556
