Epoch, 6
Random seed, 0, forward time, 610.7062199115753, qp time, 155.03830981254578, backward_time, 583.2221827507019
forward time,0,0,101.51400566101074,101.59730696678162,101.48321461677551,101.80711126327515,102.53658485412598,101.76799654960632
qp time,0,0,26.688107013702393,25.61612296104431,25.833856344223022,25.497727870941162,25.97333264350891,25.429162979125977
backward time,0,0,97.07153725624084,96.92644906044006,96.95334005355835,97.27296376228333,97.72249031066895,97.27540230751038
