Epoch, 7
Random seed, 0, forward time, 649.9180920124054, inference time, 8330.1691467762, qp time, 958.1677289009094, backward_time, 1695.6623373031616
forward time,0,0,93.11464667320251,93.84854412078857,91.07651329040527,92.81992840766907,93.04172825813293,93.0761308670044,92.94060039520264
inference time,0,0,751.6205179691315,1116.7018866539001,835.307915687561,1153.7083721160889,1479.792367696762,1047.3268275260925,1945.7112591266632
qp time,0,0,59.29680275917053,110.68359899520874,122.66930675506592,193.51507949829102,153.61648225784302,127.15315413475037,191.23330450057983
backward time,0,0,185.01794385910034,223.5308701992035,227.29455661773682,287.0109694004059,253.72221446037292,234.34246182441711,284.74332094192505
