Epoch, 1
Random seed, 0, forward time, 839.9221909046173, qp time, 108.53179717063904, backward_time, 320.6269507408142
forward time,0,0,839.9221909046173
qp time,0,0,108.53179717063904
backward time,0,0,320.6269507408142
