Epoch, 9
Random seed, 25, forward time, 373.0419306755066, inference time, 3516.272698402405, qp time, 1315.8963468074799, backward_time, 857.4504880905151
forward time,0,40.92304253578186,41.24865388870239,41.91307806968689,41.10508704185486,41.38448357582092,41.516762256622314,42.1234130859375,41.80899739265442,41.018412828445435
inference time,0,334.5898735523224,404.22801518440247,398.62946486473083,362.1610152721405,353.88592433929443,316.4326481819153,467.6698782444,464.7972297668457,413.87864899635315
qp time,0,145.69042372703552,144.84487462043762,146.9695975780487,143.33385753631592,144.18078780174255,144.53540444374084,151.62770581245422,155.40626430511475,139.30743098258972
backward time,0,97.43437099456787,96.95272660255432,96.79447913169861,95.25025129318237,95.98069715499878,96.63509035110474,94.80286121368408,92.76718616485596,90.83282518386841
