Epoch, 8
Random seed, 0, forward time, 75.36843872070312, inference time, 624.5313191413879, qp time, 110.74630880355835, backward_time, 185.90707302093506
forward time,0,0,9.502734184265137,9.379807233810425,9.380025386810303,9.39292573928833,9.426087617874146,9.422142505645752,9.416181087493896,9.448534965515137
inference time,0,0,57.13194990158081,94.9906165599823,76.54004549980164,69.2955892086029,75.35919284820557,77.21674823760986,92.21509671211243,81.78208017349243
qp time,0,0,12.696307182312012,13.409096717834473,15.155595302581787,13.121737957000732,13.304329872131348,15.239207983016968,13.499672412872314,14.320361375808716
backward time,0,0,21.75064969062805,22.85249376296997,24.014864206314087,22.541136980056763,22.809336185455322,24.438265085220337,23.286879062652588,24.21344804763794
