Epoch, 8
Random seed, 19, forward time, 625.6216447353363, inference time, 4261.645233869553, qp time, 3575.4438025951385, backward_time, 1551.855885028839
forward time,0,77.03877305984497,77.95401501655579,78.78668260574341,79.42086815834045,76.49589943885803,78.80350470542908,78.07434558868408,79.0475561618805
inference time,0,419.32442450523376,385.8372485637665,353.1387460231781,666.865186214447,643.1161699295044,543.0508170127869,588.5846145153046,661.7280271053314
qp time,0,448.36569356918335,446.8620648384094,450.6901783943176,456.0651550292969,429.627023935318,446.0843734741211,444.03707003593445,453.71224331855774
backward time,0,196.1279377937317,196.6386260986328,192.70799660682678,198.98534965515137,187.75911402702332,193.25081539154053,192.15779614448547,194.22824931144714
