Epoch, 1
Random seed, 27, forward time, 128.73032879829407, inference time, 2135.1339440345764, qp time, 220.21383500099182, backward_time, 345.8942201137543
forward time,0,128.73032879829407
inference time,0,2135.1339440345764
qp time,0,220.21383500099182
backward time,0,345.8942201137543
