Epoch, 6
Random seed, 0, forward time, 1612.0993311405182, qp time, 244.20027875900269, backward_time, 150.93856167793274
forward time,0,0,246.47423887252808,259.08741092681885,277.15709948539734,276.3281660079956,276.5129699707031,276.5394458770752
qp time,0,0,32.99235916137695,42.67194628715515,42.2174973487854,42.24994969367981,41.91321277618408,42.15531349182129
backward time,0,0,109.07753944396973,41.79212141036987,0.01694011688232422,0.015878677368164062,0.018662691116333008,0.01741933822631836
