Epoch, 9
Random seed, 4, forward time, 456.47441267967224, inference time, 6932.595088005066, qp time, 698.1964182853699, backward_time, 1193.4987223148346
forward time,0,50.403034687042236,50.33589839935303,50.48559784889221,50.466161012649536,50.563152551651,50.9662184715271,51.689237117767334,51.199830055236816,50.36528253555298
inference time,0,453.3879745006561,492.9767858982086,743.0739402770996,850.4374418258667,974.0701971054077,729.826073884964,721.7629692554474,1006.5072245597839,960.5524806976318
qp time,0,74.06605768203735,74.13207864761353,75.85468983650208,78.77958726882935,79.69553470611572,78.04455184936523,78.02945804595947,77.09638857841492,82.49807167053223
backward time,0,132.5660400390625,130.45174765586853,129.66552448272705,135.41351079940796,135.95342206954956,131.76391077041626,131.73339748382568,128.9003050327301,137.05086398124695
