Epoch, 9
Random seed, 5, forward time, 411.9224672317505, inference time, 3464.0343697071075, qp time, 1352.1359343528748, backward_time, 923.148090839386
forward time,0,45.723052978515625,46.21417427062988,46.249765396118164,45.8178277015686,45.438783407211304,45.46003603935242,45.49237942695618,45.52718496322632,45.999263048172
inference time,0,260.6698884963989,374.9530463218689,402.70319056510925,441.62099528312683,398.212771654129,244.52682209014893,381.8106255531311,453.12063217163086,506.4163975715637
qp time,0,148.97884845733643,153.17706418037415,151.2383816242218,153.2726469039917,145.36301708221436,145.21259784698486,156.3772370815277,149.63792848587036,148.8782126903534
backward time,0,104.92615628242493,106.46265459060669,104.02325987815857,103.64701914787292,101.0387773513794,101.2332878112793,100.50497937202454,99.60425353050232,101.70770287513733
