Epoch, 7
Random seed, 0, forward time, 88.08036851882935, inference time, 993.7580409049988, qp time, 170.62336254119873, backward_time, 210.67948389053345
forward time,0,0,12.84999132156372,12.673386335372925,12.681026458740234,12.588495969772339,12.451417446136475,12.430017948150635,12.406033039093018
inference time,0,0,109.59940361976624,164.53103375434875,105.537526845932,118.13156652450562,164.55480885505676,154.61311960220337,176.79058170318604
qp time,0,0,16.628458976745605,34.95282030105591,17.536865234375,30.914457082748413,18.142350435256958,18.90763783454895,33.540772676467896
backward time,0,0,29.845938205718994,29.22931432723999,29.697508811950684,30.487240314483643,30.454498767852783,30.75665855407715,30.208324909210205
