Epoch, 1
Random seed, 26, forward time, 137.42129063606262, inference time, 1060.6003513336182, qp time, 762.9711699485779, backward_time, 324.8264219760895
forward time,0,137.42129063606262
inference time,0,1060.6003513336182
qp time,0,762.9711699485779
backward time,0,324.8264219760895
