Epoch, 6
Random seed, 0, forward time, 2471.515053987503, qp time, 324.2680938243866, backward_time, 675.0651390552521
forward time,0,0,400.2153196334839,385.39016127586365,397.052907705307,494.89925384521484,414.42225790023804,379.53515362739563
qp time,0,0,41.32780480384827,45.25632667541504,46.25952959060669,53.11408543586731,67.00423884391785,71.30610847473145
backward time,0,0,143.17221641540527,151.27057313919067,148.9925422668457,158.33662962913513,73.28807234764099,0.005105257034301758
