Epoch, 8
Random seed, 0, forward time, 4.626660108566284, inference time, 12.592528104782104, qp time, 8.00678014755249, backward_time, 9.465380907058716
forward time,0,0,0.5878262519836426,0.5730323791503906,0.576474666595459,0.5690951347351074,0.5835256576538086,0.5737001895904541,0.5793852806091309,0.583620548248291
inference time,0,0,1.6102650165557861,1.205003023147583,1.208411455154419,1.2872138023376465,1.3739256858825684,1.225801944732666,1.656951904296875,3.0249552726745605
qp time,0,0,0.9767141342163086,0.9607648849487305,0.9665467739105225,0.9953563213348389,1.0133087635040283,1.0044870376586914,1.0398049354553223,1.0497972965240479
backward time,0,0,1.1646711826324463,1.1421172618865967,1.1538372039794922,1.1594626903533936,1.2049221992492676,1.1881937980651855,1.2206926345825195,1.2314839363098145
