Epoch, 8
Random seed, 2, forward time, 311.13567328453064, inference time, 5223.572622060776, qp time, 418.9127080440521, backward_time, 739.2936110496521
forward time,0,38.6185417175293,38.83283352851868,38.99583339691162,39.15647292137146,38.87336850166321,38.865020751953125,38.817620515823364,38.97598195075989
inference time,0,519.6901128292084,659.9731075763702,664.2362382411957,638.0804843902588,674.5687730312347,669.1267292499542,694.155552148819,703.7416245937347
qp time,0,55.473976850509644,56.76745414733887,56.85084652900696,52.78256797790527,48.771512269973755,50.51799726486206,48.98690581321716,48.7614471912384
backward time,0,97.14061450958252,94.40933752059937,93.7740592956543,93.63794302940369,90.07614278793335,90.71843576431274,88.03202414512634,91.5050539970398
