Epoch, 9
Random seed, 10, forward time, 216.71007299423218, inference time, 4134.195605754852, qp time, 343.1287317276001, backward_time, 536.2882583141327
forward time,0,24.524596452713013,24.578973293304443,24.331453323364258,23.834178686141968,23.8619441986084,23.771475791931152,23.9139461517334,23.939223051071167,23.95428204536438
inference time,0,370.17822003364563,531.9355041980743,576.0437250137329,496.7219572067261,353.3408944606781,463.35172867774963,425.5123748779297,451.2317097187042,465.8794915676117
qp time,0,37.26098322868347,42.498366355895996,43.26877737045288,40.15028238296509,37.242815256118774,39.77947211265564,35.36372351646423,33.06729865074158,34.49701285362244
backward time,0,60.50746536254883,65.0994565486908,66.19744157791138,60.49730920791626,57.67550563812256,60.141995668411255,56.02619981765747,54.391841650009155,55.75104284286499
