Epoch, 8
Random seed, 14, forward time, 571.0400276184082, inference time, 5545.5154504776, qp time, 884.6043605804443, backward_time, 1503.0452618598938
forward time,0,72.85968589782715,72.99046444892883,72.79849076271057,70.83676362037659,70.25898551940918,70.90924763679504,70.1173448562622,70.26904487609863
inference time,0,764.2630999088287,704.944171667099,683.991289138794,631.1722226142883,629.2669901847839,760.0156483650208,701.2504675388336,670.6115610599518
qp time,0,111.18348026275635,116.47075080871582,118.26739740371704,110.35456323623657,109.79901623725891,111.79207181930542,104.32253789901733,102.41454291343689
backward time,0,194.360906124115,195.22552466392517,198.56710767745972,186.6191840171814,187.75144219398499,186.47035551071167,179.06173038482666,174.9890112876892
