Epoch, 8
Random seed, 28, forward time, 278.5724513530731, inference time, 3797.7932410240173, qp time, 452.478684425354, backward_time, 737.9340152740479
forward time,0,34.5422945022583,34.4825656414032,34.98181676864624,34.581207513809204,34.990480184555054,35.10169863700867,35.10817766189575,34.784210443496704
inference time,0,377.4489231109619,378.1628382205963,415.74366760253906,445.33373165130615,579.5754954814911,594.7027175426483,510.6176815032959,496.2081859111786
qp time,0,48.32952880859375,50.89465141296387,53.763131618499756,58.223560094833374,65.54608082771301,59.447429180145264,57.38011193275452,58.894190549850464
backward time,0,83.6674542427063,86.21349596977234,90.69785833358765,93.779465675354,101.45258402824402,95.68825316429138,93.97513675689697,92.45976710319519
