Epoch, 9
Random seed, 7, forward time, 631.6377387046814, inference time, 5243.414790391922, qp time, 3024.328722000122, backward_time, 1502.1532571315765
forward time,0,70.84162259101868,70.26882910728455,71.95255422592163,70.35549592971802,69.09498262405396,68.46173214912415,68.31922841072083,70.10417246818542,72.23912119865417
inference time,0,642.3780398368835,600.4417064189911,645.122641324997,751.0213329792023,567.0156819820404,562.564201593399,485.8414855003357,586.7091174125671,402.32058334350586
qp time,0,348.518794298172,341.74412751197815,359.2986135482788,340.60613322257996,322.69190526008606,317.6548306941986,316.5564799308777,331.1326050758362,346.1252324581146
backward time,0,175.97745752334595,172.73119974136353,180.13823056221008,171.3489429950714,159.30282592773438,157.2349841594696,156.36382126808167,162.0543942451477,167.00140070915222
