Epoch, 2
Random seed, 0, forward time, 331.9653697013855, inference time, 2190.496561527252, qp time, 496.8041763305664, backward_time, 828.6666433811188
forward time,0,167.47413301467896,164.49123668670654
inference time,0,1195.442518234253,995.0540432929993
qp time,0,250.56586122512817,246.23831510543823
backward time,0,414.6242573261261,414.0423860549927
