Epoch, 9
Random seed, 5, forward time, 671.6272103786469, inference time, 8308.171449899673, qp time, 1014.4004197120667, backward_time, 1652.5593965053558
forward time,0,75.2422227859497,74.41638708114624,75.2623221874237,74.46582126617432,74.28724718093872,74.17378091812134,74.46856546401978,74.56921291351318,74.74165058135986
inference time,0,944.8305997848511,1352.013164281845,1292.7390587329865,1112.222196340561,1022.7130584716797,644.5722360610962,760.3240416049957,587.7788145542145,590.9782800674438
qp time,0,114.92292332649231,122.47694611549377,119.64226770401001,121.97180008888245,115.81100630760193,103.20589280128479,106.85997891426086,98.1840124130249,111.32559204101562
backward time,0,186.01494240760803,188.07446265220642,193.05426120758057,190.57998394966125,187.64324951171875,172.76575803756714,179.67862248420715,172.2521152496338,182.49600100517273
