Epoch, 1
Random seed, 0, forward time, 87.8918194770813, inference time, 176.03631353378296, qp time, 480.544132232666, backward_time, 145.24202513694763
forward time,0,0,87.8918194770813
inference time,0,0,176.03631353378296
qp time,0,0,480.544132232666
backward time,0,0,145.24202513694763
