Epoch, 8
Random seed, 28, forward time, 359.47547602653503, inference time, 2880.7996101379395, qp time, 1490.4675266742706, backward_time, 944.9432861804962
forward time,0,44.81563854217529,45.17356276512146,45.19170522689819,45.22825598716736,45.25325918197632,44.88135504722595,45.016462326049805,43.915236949920654
inference time,0,363.9836163520813,297.57124423980713,296.25425839424133,362.1149501800537,385.5722439289093,392.22764134407043,408.29426097869873,374.7813947200775
qp time,0,188.7517728805542,188.31468653678894,187.5708258152008,187.52551984786987,187.39219760894775,185.5551619529724,185.82242107391357,179.53494095802307
backward time,0,120.10894727706909,120.94535183906555,120.23773074150085,118.40014815330505,117.38565301895142,117.18926119804382,116.741943359375,113.93425059318542
