Epoch, 8
Random seed, 2, forward time, 225.4026825428009, inference time, 3790.4430577754974, qp time, 329.04425024986267, backward_time, 532.1720566749573
forward time,0,28.367278575897217,28.182754278182983,28.106090784072876,28.174181699752808,28.152108907699585,28.143719911575317,28.14140224456787,28.135146141052246
inference time,0,351.9635045528412,486.15349078178406,472.36824917793274,541.7081656455994,543.726756811142,520.4383187294006,421.3879544734955,452.696617603302
qp time,0,40.543365478515625,42.05939030647278,39.46869730949402,39.1535758972168,40.719422340393066,43.42168164253235,44.198922634124756,39.47919464111328
backward time,0,66.44224262237549,68.32411122322083,63.199440240859985,64.99083685874939,66.27353525161743,68.8272819519043,69.66118311882019,64.45342540740967
