Epoch, 8
Random seed, 9, forward time, 270.37641763687134, inference time, 4073.635530948639, qp time, 442.969256401062, backward_time, 709.1127910614014
forward time,0,33.471654415130615,33.3896918296814,33.53196430206299,33.42737364768982,33.63297986984253,34.67953968048096,34.28010630607605,33.96310758590698
inference time,0,391.24207949638367,430.8265736103058,438.55628538131714,506.6011734008789,586.0763895511627,605.2671501636505,565.1052138805389,549.9606654644012
qp time,0,49.86211347579956,49.80485463142395,51.70872664451599,52.78158974647522,61.831772565841675,59.46065092086792,53.928985357284546,63.59056305885315
backward time,0,81.86333584785461,82.73736429214478,83.84657335281372,85.12611865997314,96.33448553085327,95.15874314308167,86.70942521095276,97.33674502372742
