Epoch, 6
Random seed, 0, forward time, 4963.232467412949, qp time, 358.7713885307312, backward_time, 130.30270075798035
forward time,0,0,766.4848356246948,839.1735303401947,840.4702887535095,839.2327396869659,838.8546514511108,839.0164215564728
qp time,0,0,63.68185019493103,58.63136291503906,59.05497169494629,59.293129682540894,58.871192932128906,59.23888111114502
backward time,0,0,130.17168378829956,0.026090383529663086,0.026201725006103516,0.026416540145874023,0.025827407836914062,0.026480913162231445
