Epoch, 8
Random seed, 0, forward time, 76.23820161819458, inference time, 209.7191276550293, qp time, 294.2745614051819, backward_time, 173.9056921005249
forward time,0,0,9.630245447158813,9.488396883010864,9.476211071014404,9.50106143951416,9.510600566864014,9.518068552017212,9.561291217803955,9.552326440811157
inference time,0,0,27.133660078048706,26.023315906524658,26.163536071777344,26.034192085266113,26.109126567840576,26.02913498878479,26.139896869659424,26.086265087127686
qp time,0,0,36.999504804611206,36.66617250442505,36.73022747039795,36.73992204666138,36.68030834197998,36.835264921188354,36.75578498840332,36.86737632751465
backward time,0,0,21.957193613052368,21.73930597305298,21.664204120635986,21.681797742843628,21.661109685897827,21.691972494125366,21.83640480041504,21.67370367050171
