Epoch, 7
Random seed, 0, forward time, 10.466307163238525, inference time, 94.95873403549194, qp time, 28.373809814453125, backward_time, 27.154053449630737
forward time,0,0,1.5342557430267334,1.477646827697754,1.4941437244415283,1.4687650203704834,1.4913270473480225,1.4936676025390625,1.5065011978149414
inference time,0,0,16.575881719589233,14.428974390029907,13.57437252998352,12.479267597198486,12.891844987869263,13.028709650039673,11.97968316078186
qp time,0,0,5.127987623214722,3.8411455154418945,3.863542318344116,3.8821804523468018,3.873994827270508,3.8896408081054688,3.8953182697296143
backward time,0,0,3.742189407348633,3.7769784927368164,3.8691768646240234,3.9036996364593506,3.9016342163085938,3.9522881507873535,4.008086681365967
