Epoch, 23
Random seed, 1, forward time, 463.9070885181427, inference time, 154.44048380851746, qp time, 0, backward_time, 678.87806391716
forward time,0,20.011321544647217,20.13733720779419,20.1031436920166,20.12526798248291,20.085802793502808,20.057185888290405,19.982001304626465,20.05695104598999,20.052083730697632,20.090133905410767,20.182992935180664,20.32233476638794,20.256275177001953,20.22419023513794,20.310970544815063,20.23958683013916,20.1032931804657,20.330175638198853,20.157204627990723,20.3549644947052,20.13851761817932,20.31740713119507,20.267946243286133
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.44048380851746
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,28.684686183929443,28.885502576828003,28.915462017059326,29.09663677215576,28.76080560684204,28.80461883544922,28.774744510650635,28.798314809799194,28.95695185661316,28.990803956985474,29.737229824066162,30.132439374923706,29.86319375038147,29.93759822845459,30.075254917144775,29.921188592910767,29.807767152786255,30.32482385635376,29.629600763320923,30.277180671691895,29.82082986831665,30.313018083572388,30.36941170692444
