Epoch, 5
Random seed, 0, forward time, 65.65545463562012, qp time, 75.38732862472534, backward_time, 55.72636914253235
forward time,0,0,13.132118940353394,13.155199766159058,13.088038206100464,13.131486415863037,13.148611307144165
qp time,0,0,15.152772903442383,14.882845163345337,15.083717107772827,15.061765193939209,15.206228256225586
backward time,0,0,11.195463180541992,11.067530870437622,11.126047134399414,11.150146722793579,11.187181234359741
