Epoch, 6
Random seed, 0, forward time, 2642.6322836875916, qp time, 336.3953354358673, backward_time, 492.3815863132477
forward time,0,0,451.00429010391235,547.2321956157684,438.50075936317444,501.4538586139679,355.77218794822693,348.6689920425415
qp time,0,0,37.484867811203,54.754133462905884,54.75903582572937,58.168426752090454,65.55725002288818,65.67162156105042
backward time,0,0,107.49737286567688,124.63983821868896,121.45808100700378,121.53740501403809,17.243862867355347,0.005026340484619141
