Epoch, 9
Random seed, 30, forward time, 424.8389928340912, inference time, 3645.570791721344, qp time, 1250.1287593841553, backward_time, 1006.204044342041
forward time,0,47.205427408218384,47.66809964179993,47.646283864974976,47.200268030166626,46.90407133102417,47.00145077705383,46.91091799736023,47.058611154556274,47.24386262893677
inference time,0,431.2557797431946,362.87923765182495,389.99347496032715,348.87914991378784,420.7472188472748,394.63079166412354,457.34548330307007,443.7763395309448,396.06331610679626
qp time,0,140.53757286071777,143.10648775100708,142.31113576889038,138.42279386520386,136.24343919754028,136.83199310302734,137.7226586341858,137.15524196624756,137.7974362373352
backward time,0,111.26123785972595,113.71611332893372,114.61671257019043,113.22594594955444,110.47790503501892,110.67653155326843,110.70726871490479,109.72037839889526,111.80195093154907
