-7.164177289009093785e-01,-5.223610749244689266e-01,-4.835022363662719869e-01,-4.681821267604828196e-01,-4.614785151481627934e-01,-4.433213000297546169e-01,-4.582946901321411359e-01,-4.223827562332153618e-01,-4.041631693840027073e-01,-4.001694288253784260e-01,-3.735582420825957484e-01,-3.845678439140319815e-01,-3.686861140727997199e-01,-3.756650645732878546e-01,-3.642151687145233074e-01,-3.809838230609894349e-01,-3.610675628185272545e-01,-3.358318312168121489e-01,-3.385788512229920277e-01,-3.311830019950866566e-01,-3.340503706932067551e-01,-3.487252752780913845e-01,-3.568346118927002708e-01,-3.438493542671203218e-01,-3.561147384643554292e-01,-3.287180695533751806e-01,-3.554782586097717245e-01,-3.481046085357665798e-01,-3.556056921482085853e-01,-3.417609758377075369e-01,-3.503374962806702353e-01,-3.314768216609954021e-01,-3.376268825531005269e-01,-3.355805351734160724e-01,-3.290497906208038614e-01,-3.459239251613617228e-01,-3.327888891696929585e-01,-3.411062633991241433e-01,-3.277007982730865132e-01,-3.296251790523529457e-01,-3.260744826793670614e-01,-3.382507948875427828e-01,-3.388540084362029470e-01,-3.269907650947571076e-01,-3.281539573669433607e-01,-3.468224630355834504e-01,-3.160385413169860547e-01,-3.114255387783050333e-01,-3.155566637516022399e-01,-3.214928922653198518e-01,-3.207724516391753933e-01,-3.222369506359100688e-01,-3.109727094173431738e-01,-3.060730350017547008e-01,-3.077932829856871999e-01,-3.216032812595367441e-01,-3.102869989871979151e-01,-3.105806498527526882e-01,-3.084466431140899800e-01,-3.138868505954742760e-01,-3.147108292579650635e-01,-3.200687041282653800e-01,-3.199789111614227965e-01,-3.069265141487121373e-01,-3.102793633937835360e-01,-3.129815220832824485e-01,-3.070480151176452899e-01,-3.020717284679412806e-01,-3.051884965896606849e-01,-3.207625458240508931e-01,-3.074513931274414080e-01,-3.087231862545013472e-01,-3.013490519523620570e-01,-2.990855102539062838e-01,-2.976569890975951926e-01,-3.084659857749938450e-01,-3.038041543960571245e-01,-3.026045663356781157e-01,-2.965529367923736559e-01,-3.000350191593169624e-01,-2.940349442958831161e-01,-3.037704713344574481e-01,-2.994290037155151185e-01,-3.127782497406005890e-01,-3.058713939189910969e-01,-3.003768475055694220e-01,-3.052336764335631947e-01,-3.065726733207702059e-01,-3.025168144702911066e-01,-2.982723078727722577e-01,-3.056784012317657062e-01,-3.078632466793059796e-01,-3.095577313899993688e-01,-3.054803042411803893e-01,-3.026514897346495592e-01,-3.012981026172638632e-01,-2.991912767887115465e-01,-2.985987529754637881e-01,-2.961393928527831787e-01,-3.108787581920622878e-01,-3.057772779464720814e-01
-7.164177289009094896e-01,-4.889188115596769801e-01,-4.368061625957488925e-01,-4.252556123733519655e-01,-3.954498279094696978e-01,-3.720089704990387491e-01,-3.607427268028258749e-01,-3.509219906330108829e-01,-3.356963632106781392e-01,-3.471496002674102632e-01,-3.396785082817077583e-01,-3.237820653915405855e-01,-3.231280083656311586e-01,-3.172753729820251278e-01,-3.288778595924376491e-01,-3.455105307102203094e-01,-3.397945806980132710e-01,-3.566047008037567245e-01,-3.641768577098846160e-01,-3.323911635875701487e-01,-3.336646292209626274e-01,-3.259248402118682941e-01,-3.286459345817566158e-01,-3.151495828628539386e-01,-3.096038951873779088e-01,-3.152170403003692334e-01,-3.109668824672698895e-01,-3.087150983810424965e-01,-3.194208488464355122e-01,-3.027886147499084246e-01,-3.036020758152007670e-01,-3.118722722530364866e-01,-3.387984340190887678e-01,-3.153465743064880478e-01,-3.344011273384094318e-01,-3.107198636531830482e-01,-3.211531231403351172e-01,-3.151650075912475479e-01,-3.159414300918578777e-01,-3.241660230159759681e-01,-3.266917881965636372e-01,-3.299476282596588428e-01,-3.225931677818298371e-01,-3.153483240604400550e-01,-3.203600990772247359e-01,-3.220942039489745889e-01,-3.192159836292266517e-01,-3.314899730682372980e-01,-3.156595115661621209e-01,-3.125813570022583088e-01,-3.079273335933684352e-01,-3.161521229743957107e-01,-3.176753182411193310e-01,-3.037394173145294141e-01,-3.117702693939208292e-01,-3.098715748786926016e-01,-3.075229966640472545e-01,-3.102439982891082582e-01,-3.178813357353210134e-01,-3.146425552368164458e-01,-3.111804406642913468e-01,-3.196100955009459899e-01,-3.111096589565276460e-01,-3.074672436714172563e-01,-3.064038329124449955e-01,-3.078811924457549587e-01,-3.061457984447479297e-01,-3.136926746368407515e-01,-3.073788294792175191e-01,-3.051962704658509051e-01,-3.071724483966826735e-01,-3.122680387496947763e-01,-3.079580137729644451e-01,-3.098800942897796395e-01,-3.035215053558349974e-01,-3.039219691753387576e-01,-3.018533525466919332e-01,-3.025928900241852126e-01,-3.041464979648589861e-01,-3.042015123367309837e-01,-2.999640593528747345e-01,-3.004211549758910582e-01,-3.006069796085357182e-01,-3.002472293376922119e-01,-2.973392584323882870e-01,-3.008197472095489045e-01,-3.025802202224731619e-01,-3.007011227607726545e-01,-3.021524353027343901e-01,-3.006614913940429679e-01,-3.006140320301055602e-01,-2.984872496128082586e-01,-2.975454263687133394e-01,-3.005493819713592196e-01,-3.024224963188171800e-01,-3.001714000701904417e-01,-3.031835353374480735e-01,-2.991560690402984557e-01,-3.006844179630279168e-01,-2.978291084766387931e-01,-2.960520458221436169e-01
-7.164177289009094896e-01,-4.672744717597960840e-01,-4.324235086441039488e-01,-3.997984650135039675e-01,-3.746427941322326705e-01,-3.652669534683227193e-01,-3.608372511863707777e-01,-3.321300764083862656e-01,-3.263626394271850750e-01,-3.170607788562774809e-01,-3.155257258415222199e-01,-3.177163891792297856e-01,-3.109832015037536368e-01,-3.021579103469848038e-01,-2.934162657260895313e-01,-2.898007571697235329e-01,-3.087019371986388649e-01,-3.109517102241515785e-01,-3.146240477561950133e-01,-2.969586799144744993e-01,-3.101412687301635662e-01,-3.067324419021606463e-01,-3.206403918266296782e-01,-3.190595169067382275e-01,-3.053887968063354053e-01,-3.113594560623169638e-01,-3.019492554664611750e-01,-3.241458611488342023e-01,-2.975752429962157941e-01,-3.061252813339233603e-01,-3.179809851646423491e-01,-2.996969897747039924e-01,-2.995896694660186710e-01,-3.015924632549286111e-01,-3.101913383007049441e-01,-3.032097747325896986e-01,-3.185461392402648695e-01,-3.260803992748260161e-01,-2.897964065074920548e-01,-2.993285923004150306e-01,-2.845752518177032120e-01,-2.855658366680144944e-01,-2.817886915206909149e-01,-2.881879651546478405e-01,-2.836806347370147696e-01,-2.859078147411345805e-01,-2.902640733718871990e-01,-2.792825870513915842e-01,-2.795341517925262198e-01,-2.834271299839020708e-01,-2.881356263160705367e-01,-2.768974597454070818e-01,-2.851342642307281294e-01,-2.808455438613892130e-01,-2.834647505283355295e-01,-2.812828681468964032e-01,-2.784900944232940878e-01,-2.905916361808777437e-01,-2.783211774826049867e-01,-2.816711785793304390e-01,-2.791493103504181228e-01,-2.721396703720092569e-01,-2.745117490291595908e-01,-2.848530817031860174e-01,-3.023046829700469784e-01,-2.859464681148529142e-01,-2.834825551509856933e-01,-2.796214141845702605e-01,-2.828449501991271986e-01,-2.946049442291259757e-01,-2.812160766124726097e-01,-2.738783969879149960e-01,-2.775135438442229430e-01,-2.755063097476959100e-01,-2.791081085205078249e-01,-2.780139501094818222e-01,-2.821931798458098828e-01,-2.752834272384644398e-01,-2.715389218330382937e-01,-2.834224557876586781e-01,-2.787840604782104714e-01,-2.799437160491943799e-01,-2.787015945911407444e-01,-2.775624017715453973e-01,-2.762620325088500639e-01,-2.729592771530151007e-01,-2.779076716899872568e-01,-2.715929348468780757e-01,-2.736988265514373464e-01,-2.730638220310210862e-01,-2.722118229866027916e-01,-2.754100124835967001e-01,-2.786677093505858238e-01,-2.739527616500854190e-01,-2.711196587085723531e-01,-2.732493662834166726e-01,-2.760635156631469633e-01,-2.758400902748108230e-01,-2.782012598514556623e-01,-2.742930297851562949e-01,-2.711289725303650533e-01
-7.164177289009093785e-01,-4.547207257747650222e-01,-4.100828721523285258e-01,-3.683416113853454910e-01,-3.492970592975616073e-01,-3.459134287834166877e-01,-3.272935614585875674e-01,-3.187710354328155971e-01,-3.046148135662079537e-01,-3.062752084732056068e-01,-3.182818236351013241e-01,-2.962377583980559947e-01,-3.017556469440460520e-01,-3.197078857421875031e-01,-2.977917215824127384e-01,-3.017638561725616286e-01,-3.041834135055541677e-01,-2.894401853084563880e-01,-3.077097001075744243e-01,-3.189875440597533807e-01,-3.203345370292663419e-01,-3.109702885150909535e-01,-3.118433020114897980e-01,-3.103403937816620606e-01,-3.022224550247192276e-01,-3.135599205493926345e-01,-2.946538155078887722e-01,-2.954482529163360849e-01,-2.994790990352630966e-01,-2.943946421146392822e-01,-2.950468931198119704e-01,-2.875728747844696342e-01,-2.877183401584625377e-01,-2.965947139263152010e-01,-2.917024223804474126e-01,-3.003802835941314364e-01,-2.831304144859314587e-01,-2.860214638710021906e-01,-2.897621681690216167e-01,-2.871713588237762016e-01,-2.933558769226073948e-01,-2.819279968738556130e-01,-2.803753588199615621e-01,-2.884954738616942738e-01,-2.825925292968750058e-01,-2.837705357074737367e-01,-2.770455129146575657e-01,-2.846676001548766877e-01,-2.908829116821288752e-01,-2.832803318500519141e-01,-2.804440805912017942e-01,-2.785281002521514671e-01,-2.845046048164368013e-01,-2.837880947589873637e-01,-2.924231033325194185e-01,-2.876819548606873167e-01,-2.864065847396850550e-01,-2.787184865474701123e-01,-2.840484993457794149e-01,-2.741560242176055984e-01,-2.768955359458923349e-01,-2.857161462306975763e-01,-2.819578347206115332e-01,-2.829036691188812624e-01,-2.795306744575500324e-01,-2.812413530349730517e-01,-2.791999139785766859e-01,-2.747214145660400453e-01,-2.782603795528411639e-01,-2.825686814785003387e-01,-2.872909774780272874e-01,-2.828111805915832222e-01,-2.762023439407348402e-01,-2.850334141254425302e-01,-2.810417487621307830e-01,-2.820181083679199063e-01,-2.793706243038177051e-01,-2.776241824626922150e-01,-2.825667073726654821e-01,-2.796330003738403125e-01,-2.804015617370606006e-01,-2.789486367702483927e-01,-2.791223242282867556e-01,-2.809384388923645282e-01,-2.793742001056671032e-01,-2.776977949142456215e-01,-2.791979250907897780e-01,-2.830706961154937917e-01,-2.837665791511535529e-01,-2.796442222595215132e-01,-2.794668374061584637e-01,-2.778689050674438277e-01,-2.808524930477142578e-01,-2.819968755245208514e-01,-2.768553466796875306e-01,-2.794798355102539045e-01,-2.814186351299286515e-01,-2.815079059600830158e-01,-2.787929117679596169e-01,-2.775062510967254981e-01,-2.778354210853577477e-01
-7.164177289009094896e-01,-4.373343629837035951e-01,-4.043607366085053001e-01,-3.674479131698607515e-01,-3.337980818748473855e-01,-3.251330432891845201e-01,-3.101366639137267955e-01,-3.106648688316344664e-01,-3.034736649990081303e-01,-2.955128719806670579e-01,-3.053369762897490958e-01,-3.059458878040313690e-01,-3.087925362586974587e-01,-3.080020556449890035e-01,-3.135263452529907235e-01,-3.149667112827301274e-01,-3.239125568866729199e-01,-3.045386960506438201e-01,-3.034713144302368382e-01,-3.007447748184203240e-01,-3.043209931850434091e-01,-3.005839836597442583e-01,-2.936295292377471555e-01,-3.027009093761444669e-01,-2.960423953533172781e-01,-2.871626479625702388e-01,-3.036739685535431166e-01,-2.859105513095855922e-01,-2.914563088417053138e-01,-2.892918834686279972e-01,-3.014953680038452433e-01,-2.968774652481079301e-01,-2.946985805034637029e-01,-2.952687666416168311e-01,-2.950477933883666748e-01,-2.837950303554535036e-01,-2.839139106273650959e-01,-2.872824923992156609e-01,-2.884879426956176718e-01,-2.878848173618315798e-01,-2.852028746604918785e-01,-2.835644052028656326e-01,-2.904766230583191167e-01,-3.050478484630584353e-01,-2.903934891223907133e-01,-2.924908599853515145e-01,-2.868650760650635068e-01,-2.869866175651550333e-01,-2.813163981437682426e-01,-2.868936154842376407e-01,-2.758739304542541237e-01,-2.797789607048034588e-01,-2.816086046695708833e-01,-2.865577552318573362e-01,-2.798171732425689950e-01,-2.993715765476226975e-01,-2.823856120109557999e-01,-2.763115763664246161e-01,-2.843246307373046289e-01,-2.738814065456390279e-01,-2.819849545955658288e-01,-2.718721997737885143e-01,-2.789280481338500817e-01,-2.745710065364837527e-01,-2.772522912025451314e-01,-2.751625809669493994e-01,-2.768143818378449028e-01,-2.766978881359100639e-01,-2.790776126384735267e-01,-2.766529927253723042e-01,-2.802198691368102956e-01,-2.717838602066040554e-01,-2.816611170768738015e-01,-2.715513563156127796e-01,-2.732267327308655069e-01,-2.733929591178894114e-01,-2.777872707843779820e-01,-2.758719987869262535e-01,-2.773246712684631077e-01,-2.753000118732452095e-01,-2.761678264141081973e-01,-2.772399492263793452e-01,-2.752965598106383860e-01,-2.751093957424164405e-01,-2.717698340415954372e-01,-2.800721724033354842e-01,-2.771004137992859051e-01,-2.748222792148590221e-01,-2.754037983417510493e-01,-2.756360495090484086e-01,-2.768996074199676638e-01,-2.741132342815398859e-01,-2.788723740577698784e-01,-2.752160811424255171e-01,-2.794161484241485804e-01,-2.766758303642272709e-01,-2.776497662067413663e-01,-2.788596594333648815e-01,-2.760336551666259242e-01,-2.753091862201690332e-01,-2.788019058704376274e-01
-7.164177289009094896e-01,-4.352092843055724303e-01,-3.972115094661712864e-01,-3.548799326419830313e-01,-3.348410105705260653e-01,-3.220090699195861661e-01,-3.096503055095672363e-01,-3.090984723567962167e-01,-2.903106617927551092e-01,-2.909068608283996715e-01,-3.202462685108184992e-01,-3.098041636943816846e-01,-2.942266578674315736e-01,-3.074674818515776842e-01,-3.110559842586517187e-01,-3.060243165493011785e-01,-3.065606532096862846e-01,-3.073820517063140523e-01,-2.986936061382293728e-01,-2.876840286254882528e-01,-2.953894484043121382e-01,-2.980334541797637904e-01,-2.992754712104797044e-01,-2.905078015327453578e-01,-2.902147960662841975e-01,-2.866926665306090971e-01,-2.795978734493255735e-01,-2.951541850566863356e-01,-2.738771517276764045e-01,-3.021063652038574188e-01,-2.748846509456635001e-01,-2.747120659351348637e-01,-2.774366893768310249e-01,-2.843691387176514040e-01,-2.817916457653045770e-01,-2.757894575595855602e-01,-2.740096528530120978e-01,-2.718946106433868803e-01,-2.744981827735900604e-01,-2.805927901268004954e-01,-2.705141687393188277e-01,-2.622208170890807932e-01,-2.664183866977692383e-01,-2.758643751144409517e-01,-2.714949085712432542e-01,-2.657414653301238827e-01,-2.611080124378203915e-01,-2.691659545898437700e-01,-2.735394833087920752e-01,-2.695046257972717463e-01,-2.624082612991333607e-01,-2.682589595317840248e-01,-2.708963904380798371e-01,-2.627785046100615807e-01,-2.698433101177215576e-01,-2.656998896598815607e-01,-2.611062996387482626e-01,-2.653504190444946342e-01,-2.795180428028106734e-01,-2.724239852428435582e-01,-2.633014650344848717e-01,-2.586721527576446578e-01,-2.616206429004669376e-01,-2.577825920581817143e-01,-2.547751183509825990e-01,-2.579677197933196720e-01,-2.549404444694519101e-01,-2.553419415950775040e-01,-2.616898579597473629e-01,-2.659956481456756672e-01,-2.640092523097992139e-01,-2.609981863498687660e-01,-2.650369234085082626e-01,-2.600678365230560396e-01,-2.575107023715973997e-01,-2.584491105079651518e-01,-2.578659293651581197e-01,-2.552825033664704035e-01,-2.579826924800873167e-01,-2.549415276050567836e-01,-2.523839559555053347e-01,-2.531958026885986479e-01,-2.563573973178863707e-01,-2.570844051837922195e-01,-2.559502048492431348e-01,-2.544848687648773033e-01,-2.556644415855407471e-01,-2.561575341224670566e-01,-2.560005795955657693e-01,-2.571225972175598118e-01,-2.540772898197173335e-01,-2.549919703006744420e-01,-2.544796862602233811e-01,-2.587664391994476398e-01,-2.554692194461822830e-01,-2.554902639389037278e-01,-2.548451371192931858e-01,-2.541739923954010050e-01,-2.574248516559600741e-01,-2.553434708118438312e-01,-2.583995940685272497e-01
-7.164177289009094896e-01,-4.334856650829314595e-01,-4.041857736110688326e-01,-3.544722428321838148e-01,-3.293244745731353507e-01,-3.163922100067138587e-01,-3.211084151268005504e-01,-3.001075458526610840e-01,-2.910896995067596138e-01,-2.988989238739013232e-01,-3.024149241447448011e-01,-2.911363170146941681e-01,-2.983552463054656712e-01,-3.014607172012329084e-01,-2.920739209651946888e-01,-2.950308067798614320e-01,-3.151830601692199307e-01,-3.243683862686157493e-01,-3.149363217353821076e-01,-2.970304901599883918e-01,-3.049576764106750604e-01,-3.039739100933074867e-01,-2.835797474384307848e-01,-2.833338415622710937e-01,-2.931588838100433470e-01,-2.947177958488463867e-01,-2.743125162124632754e-01,-2.846848280429840616e-01,-2.845896930694580274e-01,-2.831155331134795894e-01,-2.732799971103668235e-01,-2.706950297355651958e-01,-2.709906699657440576e-01,-2.925902452468872039e-01,-2.732335627079010565e-01,-2.872593531608581552e-01,-2.683152751922606161e-01,-2.742622215747833603e-01,-2.766290080547333385e-01,-2.801025843620300604e-01,-2.770157465934753316e-01,-2.743926455974579071e-01,-2.722041275501250746e-01,-2.813437585830688148e-01,-2.718360295295715323e-01,-2.693069643974304039e-01,-2.752359881401061359e-01,-2.838850519657134530e-01,-2.745663645267486519e-01,-2.722388367652893715e-01,-2.668025445938109752e-01,-2.663811860084533967e-01,-2.757775657176970707e-01,-2.639640672206878813e-01,-2.677772965431213237e-01,-2.803952467441558905e-01,-2.698262321949005393e-01,-2.675736546516418457e-01,-2.744196503162383838e-01,-2.857463865280150950e-01,-2.675315802097320561e-01,-2.628340792655945446e-01,-2.720252025127410378e-01,-2.696559193134307475e-01,-2.653511760234832373e-01,-2.664720137119293564e-01,-2.691953985691070139e-01,-2.667619402408599738e-01,-2.614643323421477761e-01,-2.628675546646117578e-01,-2.669893901348114329e-01,-2.618093764781951882e-01,-2.635361418724060378e-01,-2.627175691127777712e-01,-2.589162828922271786e-01,-2.661531927585601975e-01,-2.611176822185515833e-01,-2.614460525512695144e-01,-2.620657122135162109e-01,-2.604417991638183771e-01,-2.609529578685760298e-01,-2.629876513481140266e-01,-2.619184415340424232e-01,-2.594784243106842414e-01,-2.578419332504271466e-01,-2.610215103626251087e-01,-2.588033134937286484e-01,-2.616183021068573811e-01,-2.606398494243621355e-01,-2.608753325939178191e-01,-2.586281752586365723e-01,-2.588781359195709286e-01,-2.585982077121734557e-01,-2.583217265605926571e-01,-2.577045633792876544e-01,-2.585774378776549698e-01,-2.600312821865080615e-01,-2.603381745815276926e-01,-2.604073894023894442e-01,-2.580358335971831840e-01,-2.597906138896942108e-01
-7.231870884696642854e-01,-4.340509635706742420e-01,-3.851959735155105480e-01,-3.505714118480682817e-01,-3.231664886077245114e-01,-3.329960343738396777e-01,-3.140198978284994280e-01,-3.334252265592416720e-01,-3.132488608360290416e-01,-3.116923496127128601e-01,-3.302963107824325451e-01,-3.227518446743488645e-01,-3.102087755997975371e-01,-3.053454990188280149e-01,-3.098634531100590839e-01,-3.263317053516705535e-01,-3.195963181555270816e-01,-3.235791241129238327e-01,-3.147863350808621230e-01,-3.316495820879936107e-01,-3.262798532843589894e-01,-3.088086791336536741e-01,-3.131457179784774003e-01,-3.138786934316158406e-01,-3.076676418383916256e-01,-2.986779672404130115e-01,-2.977615167697270637e-01,-3.033892986675104098e-01,-2.981464929878711589e-01,-2.949324761827786801e-01,-2.879492081701755524e-01,-2.924719246725240862e-01,-2.907965709765752416e-01,-2.782187347610791117e-01,-2.922095937033493684e-01,-3.111713632941245922e-01,-2.947808203597863663e-01,-3.163493042190869686e-01,-2.805474276343981610e-01,-2.890591827531655555e-01,-2.860389354328314315e-01,-2.832387305796146282e-01,-2.832673872510592106e-01,-2.829818842311699889e-01,-2.841459105412164621e-01,-2.835247742633024703e-01,-2.881761578222115650e-01,-2.815991652508576526e-01,-2.831159047782421112e-01,-2.839250626663366583e-01,-2.830964528024196847e-01,-2.868314772844314242e-01,-2.795053683221339624e-01,-2.802865279217560679e-01,-2.860606951018174193e-01,-2.894243250290552960e-01,-2.819800056517123843e-01,-2.808476900060971060e-01,-2.831906929612159618e-01,-2.845232846836248664e-01,-2.890869890650113461e-01,-2.837769565482934353e-01,-2.861548463503519879e-01,-2.823877066373824962e-01,-2.828245811164378787e-01,-2.869765775899091875e-01,-2.849967663486798197e-01,-2.803529319663842778e-01,-2.805244987209637442e-01,-2.828613460063933993e-01,-2.777991928160190027e-01,-2.793856576085090304e-01,-2.801108102003733724e-01,-2.807384612659613032e-01,-2.822355881333351024e-01,-2.777167946100234652e-01,-2.824264973402022538e-01,-2.785670489072799572e-01,-2.795948011179764658e-01,-2.781324421366055955e-01,-2.808217207590738562e-01,-2.759699103732903835e-01,-2.797028392553329579e-01,-2.807337120175361633e-01,-2.806034329036871666e-01,-2.802761393288770719e-01,-2.831178896129131206e-01,-3.026197495559850847e-01,-2.757832703491051585e-01,-2.775208547711371931e-01,-2.790754996240139563e-01,-2.777214554448921846e-01,-2.781924473742644066e-01,-2.797656498849391826e-01,-2.794606424868106842e-01,-2.756932189067204941e-01,-2.776567898690700531e-01,-2.802555436889329621e-01,-2.775318878392378230e-01,-2.783383049070835003e-01,-2.775921809176604138e-01
-7.151337579805022715e-01,-4.305802968083596305e-01,-3.964533813145695307e-01,-3.520759910953288330e-01,-3.476683901280773759e-01,-3.239582786754685584e-01,-3.135812221741189898e-01,-3.096066834975261806e-01,-3.112724372318813049e-01,-2.986662100772468631e-01,-3.274564115368590045e-01,-3.119280785930400035e-01,-3.027382845781287357e-01,-3.147982555992749343e-01,-3.074811808916986799e-01,-3.122949381263888102e-01,-3.150650710475688121e-01,-3.230379776078827203e-01,-3.440272491805406729e-01,-3.045907979108848918e-01,-2.946230924859339351e-01,-2.973825931549072266e-01,-3.107284387763665223e-01,-2.934566020965576061e-01,-3.139529369315322560e-01,-2.914615940074531397e-01,-2.966799923351832735e-01,-3.064583199364798172e-01,-2.899819303532035764e-01,-2.971217809891213979e-01,-2.911009017302065294e-01,-3.145513884875239530e-01,-2.901291168465905956e-01,-2.916006922721862682e-01,-2.815705080421602724e-01,-2.870984702694172608e-01,-2.896863008032039555e-01,-2.896359703978713673e-01,-2.902937713934450881e-01,-2.937678874755392799e-01,-2.937703402674928244e-01,-2.891600871572688747e-01,-2.890900816236223747e-01,-2.948757996364515521e-01,-2.879907011985778920e-01,-2.918664820340214905e-01,-2.821498119101231716e-01,-2.820362363542828765e-01,-2.848902480942863136e-01,-2.788960909356876239e-01,-2.799519210445638451e-01,-2.733653613499232859e-01,-2.794199692959688508e-01,-2.783890030821976058e-01,-2.773759211812699688e-01,-2.781621774848626050e-01,-2.793479865911055460e-01,-2.734033986013762463e-01,-2.782067155351443666e-01,-2.787776044436863776e-01,-2.789981141382333885e-01,-2.782113303943555827e-01,-2.749527872825155428e-01,-2.716838697997890351e-01,-2.736394276424330418e-01,-2.743710016717716416e-01,-2.704985910532425319e-01,-2.809649613438819915e-01,-2.749493596505145909e-01,-2.730482417709973464e-01,-2.745993898839366731e-01,-2.753465796003536359e-01,-2.736012446637056672e-01,-2.725960310624570004e-01,-2.734058324171572130e-01,-2.732540544198484023e-01,-2.755745946144571024e-01,-2.744115625108992096e-01,-2.760298568375257333e-01,-2.778162107175710105e-01,-2.755821145310693443e-01,-2.758371572105251524e-01,-2.755427688968424826e-01,-2.751024842262268510e-01,-2.755290802644222992e-01,-2.768556954909343615e-01,-2.770723223686217818e-01,-2.751765316846419007e-01,-2.752601144265156008e-01,-2.752159777952700170e-01,-2.749731552844144611e-01,-2.759675522239840584e-01,-2.749387828671202572e-01,-2.749517813020822543e-01,-2.748160201676038139e-01,-2.746745272558561712e-01,-2.748779669099925549e-01,-2.746070161157725398e-01,-2.750822731426784129e-01,-2.764499367499838045e-01,-2.748234573675661929e-01
-7.016176457206407813e-01,-4.174960409601529143e-01,-3.852409700552623106e-01,-3.397453012565772035e-01,-3.176866563657919640e-01,-3.151954645911852482e-01,-3.110340448717276440e-01,-2.914605416357518020e-01,-2.910752656559149609e-01,-2.982373453676701036e-01,-2.824061070879300694e-01,-2.966641359031200742e-01,-2.897296237448851453e-01,-2.775283493101596832e-01,-2.975734561681747103e-01,-2.693939439952373616e-01,-2.925264092783133596e-01,-2.737136316796143221e-01,-2.812180740137894541e-01,-2.796558943887550996e-01,-2.903536642591158512e-01,-2.790255106985569111e-01,-2.732449146608511015e-01,-2.846029534935950456e-01,-2.723422338565190670e-01,-2.748795057336489434e-01,-2.713485685487588284e-01,-2.642021591464678854e-01,-2.714514399568239700e-01,-2.615476250648497980e-01,-2.686695791780948084e-01,-2.557663967212041034e-01,-2.563685851792494308e-01,-2.650360323488711867e-01,-2.904858700931071680e-01,-2.691428663829962264e-01,-2.639055036008358113e-01,-2.723713345825672927e-01,-2.681925237178802157e-01,-2.763240677615006469e-01,-2.637585813800493728e-01,-2.733331575989723650e-01,-2.570672318339348172e-01,-2.711678663889567353e-01,-2.645639772216478725e-01,-2.655325313409169219e-01,-2.590499525268872283e-01,-2.721482060849666484e-01,-2.658080950379371199e-01,-2.654585508008797667e-01,-2.603792836268742916e-01,-2.637345490356286515e-01,-2.624165616929530764e-01,-2.653085984289646482e-01,-2.601430257161458370e-01,-2.618305794894695282e-01,-2.617578610777855919e-01,-2.618852615356445646e-01,-2.572644501924514771e-01,-2.607203841209411177e-01,-2.620171735684077019e-01,-2.631212487816810830e-01,-2.640113018453120186e-01,-2.605757822593053330e-01,-2.589807135363419444e-01,-2.621790888408819242e-01,-2.609529890120029227e-01,-2.569562301039696184e-01,-2.760152104000250239e-01,-2.760427969197432052e-01,-2.721108901003996827e-01,-2.585609287023544201e-01,-2.659661936263242876e-01,-2.558455494542916653e-01,-2.586117692291736159e-01,-2.587365364034970305e-01,-2.574706142147382137e-01,-2.594089977443217454e-01,-2.616805635392666085e-01,-2.567831439276536121e-01,-2.589856289327145400e-01,-2.576467173794904642e-01,-2.565087397893270338e-01,-2.560820455352464942e-01,-2.581230002144972446e-01,-2.588777132332324982e-01,-2.574922382831573708e-01,-2.583716799815495291e-01,-2.571711224814256513e-01,-2.575547926127910725e-01,-2.598090454936027860e-01,-2.565829510490099108e-01,-2.583298280835151783e-01,-2.605448193848133309e-01,-2.587298219402630051e-01,-2.591501295566558949e-01,-2.616503901779651531e-01,-2.597782162328560740e-01,-2.572130039334296625e-01,-2.585059488813082340e-01,-2.603629015386104695e-01
