Random seed, 3, forward time, 1980.8569221496582, qp time, 14800.70287156105, backward_time, 165.9316680431366
Random seed, 14, forward time, 1892.5447268486023, qp time, 15561.171845436096, backward_time, 167.894357919693
Random seed, 15, forward time, 2409.1736674308777, qp time, 15642.543202400208, backward_time, 171.82129335403442
Random seed, 28, forward time, 1578.8791472911835, qp time, 16962.10450029373, backward_time, 182.4979076385498
Random seed, 24, forward time, 2394.5952095985413, qp time, 18141.82349061966, backward_time, 188.91557478904724
Random seed, 27, forward time, 2186.1528582572937, qp time, 18532.746458530426, backward_time, 190.73057508468628
Random seed, 11, forward time, 2057.5289936065674, qp time, 19234.60459446907, backward_time, 197.01751136779785
Random seed, 9, forward time, 2254.8876774311066, qp time, 19728.477716207504, backward_time, 202.36166048049927
Random seed, 7, forward time, 1902.4458014965057, qp time, 22182.600764513016, backward_time, 211.33074307441711
Random seed, 16, forward time, 2197.981100797653, qp time, 21983.39874124527, backward_time, 211.48314023017883
Random seed, 26, forward time, 2437.551007270813, qp time, 21911.511900901794, backward_time, 216.55455946922302
Random seed, 2, forward time, 2150.9612860679626, qp time, 22934.185347795486, backward_time, 219.46102809906006
Random seed, 17, forward time, 2239.712669610977, qp time, 22973.32000374794, backward_time, 217.1597864627838
Random seed, 20, forward time, 2165.2313396930695, qp time, 23068.732603549957, backward_time, 222.418354511261
Random seed, 25, forward time, 2202.9101011753082, qp time, 23027.396264076233, backward_time, 223.5213885307312
Random seed, 4, forward time, 2123.05326795578, qp time, 23224.907883882523, backward_time, 221.47521424293518
Random seed, 13, forward time, 2194.284248113632, qp time, 23557.18421435356, backward_time, 222.24142575263977
Random seed, 29, forward time, 2059.9494173526764, qp time, 24829.435854673386, backward_time, 229.5858256816864
Random seed, 1, forward time, 2620.859773874283, qp time, 24789.393549203873, backward_time, 228.39961338043213
Random seed, 5, forward time, 2459.2259290218353, qp time, 24972.766021490097, backward_time, 227.55717778205872
Random seed, 23, forward time, 2337.6637122631073, qp time, 26494.264768123627, backward_time, 239.19076204299927
Random seed, 8, forward time, 2589.1974852085114, qp time, 27736.193112373352, backward_time, 246.60368156433105
Random seed, 18, forward time, 2591.3001205921173, qp time, 28407.940278291702, backward_time, 250.75273299217224
Random seed, 21, forward time, 2510.3382267951965, qp time, 28948.97808599472, backward_time, 257.8817448616028
Random seed, 22, forward time, 2610.3377690315247, qp time, 30313.782202005386, backward_time, 261.446875333786
Random seed, 30, forward time, 2773.297146320343, qp time, 30296.363351345062, backward_time, 261.43883991241455
Random seed, 12, forward time, 2178.3575587272644, qp time, 35090.417781591415, backward_time, 284.2246460914612
Random seed, 10, forward time, 2254.889196395874, qp time, 36320.95450949669, backward_time, 291.7861611843109
