Random seed, 20, forward time, 1635.9465799331665, qp time, 4383.627875328064, backward_time, 293.31175446510315
Random seed, 15, forward time, 1567.4450371265411, qp time, 5046.229325056076, backward_time, 357.84369373321533
Random seed, 18, forward time, 1729.4632260799408, qp time, 4817.096344470978, backward_time, 298.51559495925903
Random seed, 3, forward time, 1861.1576375961304, qp time, 4897.370975971222, backward_time, 334.0263338088989
Random seed, 5, forward time, 1999.7308416366577, qp time, 4792.485117197037, backward_time, 323.4558548927307
Random seed, 12, forward time, 2484.5920174121857, qp time, 4832.843923330307, backward_time, 324.02970457077026
Random seed, 28, forward time, 2378.9009866714478, qp time, 5185.642068386078, backward_time, 306.04834270477295
Random seed, 14, forward time, 3646.522852420807, qp time, 4259.158302783966, backward_time, 239.0172278881073
Random seed, 24, forward time, 3167.305713415146, qp time, 4617.1430106163025, backward_time, 541.9546897411346
Random seed, 23, forward time, 4143.79351067543, qp time, 4173.371084213257, backward_time, 299.80634903907776
Random seed, 13, forward time, 3300.106675386429, qp time, 4918.563279867172, backward_time, 255.54312181472778
Random seed, 2, forward time, 4538.450798749924, qp time, 4238.6819524765015, backward_time, 313.7830412387848
Random seed, 4, forward time, 4741.803251028061, qp time, 4307.88588476181, backward_time, 218.46127271652222
Random seed, 29, forward time, 4743.261793851852, qp time, 4492.771176576614, backward_time, 451.0114920139313
Random seed, 9, forward time, 4782.254270792007, qp time, 4593.170261859894, backward_time, 231.92987442016602
Random seed, 26, forward time, 5920.209501504898, qp time, 4357.64926815033, backward_time, 379.71353673934937
Random seed, 7, forward time, 6433.5744071006775, qp time, 4372.532528162003, backward_time, 226.08953523635864
Random seed, 19, forward time, 5567.937233448029, qp time, 5322.487010955811, backward_time, 314.689329624176
Random seed, 11, forward time, 6538.720151424408, qp time, 4594.985596418381, backward_time, 393.4564354419708
Random seed, 8, forward time, 5994.3229367733, qp time, 5100.58717918396, backward_time, 444.95524978637695
Random seed, 10, forward time, 6407.780960798264, qp time, 4794.246213436127, backward_time, 422.4481692314148
Random seed, 6, forward time, 6450.629803419113, qp time, 4828.8720281124115, backward_time, 433.6027796268463
Random seed, 1, forward time, 6630.288207292557, qp time, 4782.405879735947, backward_time, 447.46470379829407
Random seed, 22, forward time, 6886.082778453827, qp time, 4320.0426070690155, backward_time, 481.5914788246155
Random seed, 30, forward time, 6916.625034809113, qp time, 4748.778841018677, backward_time, 626.7574801445007
Random seed, 27, forward time, 7033.601994752884, qp time, 5576.484713077545, backward_time, 586.4261658191681
Random seed, 21, forward time, 51331.37874817848, qp time, 377.500780582428, backward_time, 126.62378263473511
Random seed, 25, forward time, 50425.231652736664, qp time, 1421.0113220214844, backward_time, 219.9095151424408
Random seed, 17, forward time, 55257.07624769211, qp time, 599.2650675773621, backward_time, 157.73791670799255
