Random seed, 3, forward time, 2.3704476356506348, inference time, 93.39159941673279, qp time, 100.14647674560547, backward_time, 13.915726661682129, epoch, 10
Random seed, 8, forward time, 4.350096702575684, inference time, 110.61315703392029, qp time, 177.83470821380615, backward_time, 27.604047060012817, epoch, 20
Random seed, 27, forward time, 3.129704713821411, inference time, 158.63478326797485, qp time, 144.01324915885925, backward_time, 20.714303731918335, epoch, 12
Random seed, 10, forward time, 4.223129034042358, inference time, 178.7757909297943, qp time, 184.67571711540222, backward_time, 29.372509241104126, epoch, 20
Random seed, 26, forward time, 3.578956127166748, inference time, 199.67273092269897, qp time, 156.15079712867737, backward_time, 23.910123825073242, epoch, 16
Random seed, 12, forward time, 6.02362847328186, inference time, 168.43724465370178, qp time, 251.15803337097168, backward_time, 41.44068455696106, epoch, 29
Random seed, 6, forward time, 6.498537540435791, inference time, 193.43084812164307, qp time, 273.309369802475, backward_time, 45.22799372673035, epoch, 29
Random seed, 23, forward time, 6.592911958694458, inference time, 199.43587565422058, qp time, 280.1217198371887, backward_time, 44.56758141517639, epoch, 30
Random seed, 21, forward time, 7.147078275680542, inference time, 230.0428102016449, qp time, 285.7467842102051, backward_time, 48.18731117248535, epoch, 36
Random seed, 28, forward time, 6.742033243179321, inference time, 242.63159108161926, qp time, 297.03483414649963, backward_time, 51.78254747390747, epoch, 30
Random seed, 22, forward time, 6.803632736206055, inference time, 219.41336607933044, qp time, 312.134685754776, backward_time, 51.406689167022705, epoch, 28
Random seed, 19, forward time, 5.873072385787964, inference time, 297.9755074977875, qp time, 253.5432116985321, backward_time, 40.22835683822632, epoch, 27
Random seed, 1, forward time, 7.1043407917022705, inference time, 319.0032742023468, qp time, 303.6708381175995, backward_time, 50.86850953102112, epoch, 34
Random seed, 24, forward time, 7.967729568481445, inference time, 307.6576488018036, qp time, 340.2753257751465, backward_time, 57.40683126449585, epoch, 38
Random seed, 29, forward time, 8.305854797363281, inference time, 296.54016757011414, qp time, 369.50052285194397, backward_time, 60.897350549697876, epoch, 37
Random seed, 25, forward time, 8.042688369750977, inference time, 328.48499870300293, qp time, 343.02550768852234, backward_time, 57.66723585128784, epoch, 39
Random seed, 16, forward time, 8.90235424041748, inference time, 322.4641146659851, qp time, 386.2888271808624, backward_time, 64.3604383468628, epoch, 41
Random seed, 30, forward time, 9.645121097564697, inference time, 299.15411376953125, qp time, 428.57614278793335, backward_time, 73.7285966873169, epoch, 43
Random seed, 9, forward time, 8.694962501525879, inference time, 387.8841986656189, qp time, 372.29848432540894, backward_time, 63.81182408332825, epoch, 41
Random seed, 2, forward time, 11.450429677963257, inference time, 421.77665996551514, qp time, 475.5050446987152, backward_time, 80.74438762664795, epoch, 57
Random seed, 14, forward time, 11.88340950012207, inference time, 442.9520926475525, qp time, 484.8263838291168, backward_time, 79.82950568199158, epoch, 56
Random seed, 17, forward time, 12.108338117599487, inference time, 462.8661062717438, qp time, 522.3287930488586, backward_time, 91.1134684085846, epoch, 56
Random seed, 18, forward time, 5.928496599197388, inference time, 733.9609541893005, qp time, 245.76798605918884, backward_time, 43.453027963638306, epoch, 25
Random seed, 20, forward time, 6.868665933609009, inference time, 808.0821509361267, qp time, 272.1630811691284, backward_time, 48.003478050231934, epoch, 33
Random seed, 13, forward time, 2.8642115592956543, inference time, 924.0143373012543, qp time, 98.41131258010864, backward_time, 14.995877504348755, epoch, 11
Random seed, 15, forward time, 13.967818260192871, inference time, 679.6902222633362, qp time, 586.9450371265411, backward_time, 98.73221492767334, epoch, 64
Random seed, 7, forward time, 20.682356119155884, inference time, 648.6897513866425, qp time, 905.820258140564, backward_time, 157.9734194278717, epoch, 95
Random seed, 5, forward time, 20.17764449119568, inference time, 725.1453137397766, qp time, 891.2827303409576, backward_time, 151.49945306777954, epoch, 97
Random seed, 11, forward time, 21.518319845199585, inference time, 792.9820165634155, qp time, 959.8417835235596, backward_time, 165.95990371704102, epoch, 100
Random seed, 4, forward time, 14.558961629867554, inference time, 1468.2927360534668, qp time, 598.8890342712402, backward_time, 104.73304891586304, epoch, 54
