Random seed, 1, forward time, 1197.277208328247, qp time, 48.62088990211487, backward_time, 6.942227125167847
Random seed, 6, forward time, 1360.0326795578003, qp time, 36.32974338531494, backward_time, 5.878857374191284
Random seed, 4, forward time, 1602.9212274551392, qp time, 58.44664740562439, backward_time, 6.673470735549927
Random seed, 20, forward time, 1434.5886578559875, qp time, 50.2811918258667, backward_time, 9.619428634643555
Random seed, 5, forward time, 1751.0888817310333, qp time, 46.57228755950928, backward_time, 7.681674242019653
Random seed, 9, forward time, 1710.2706487178802, qp time, 55.78997588157654, backward_time, 9.986983060836792
Random seed, 8, forward time, 2135.1734478473663, qp time, 58.07917332649231, backward_time, 6.697723865509033
Random seed, 22, forward time, 2098.7518615722656, qp time, 62.918519496917725, backward_time, 9.189377546310425
Random seed, 10, forward time, 2434.4311742782593, qp time, 85.90123796463013, backward_time, 12.99393105506897
Random seed, 19, forward time, 2232.684621334076, qp time, 84.29271864891052, backward_time, 19.360538005828857
Random seed, 23, forward time, 2226.4175748825073, qp time, 85.2428948879242, backward_time, 15.032633066177368
Random seed, 7, forward time, 2984.0195972919464, qp time, 89.98634600639343, backward_time, 16.59114956855774
Random seed, 16, forward time, 2907.0469284057617, qp time, 93.70281052589417, backward_time, 14.03062391281128
Random seed, 25, forward time, 2900.8201904296875, qp time, 75.94923067092896, backward_time, 12.598345518112183
Random seed, 18, forward time, 3211.4233129024506, qp time, 133.90049481391907, backward_time, 15.714407205581665
Random seed, 26, forward time, 3164.284491300583, qp time, 95.81685948371887, backward_time, 17.861899852752686
Random seed, 2, forward time, 3836.4378077983856, qp time, 114.90665340423584, backward_time, 22.11152195930481
Random seed, 15, forward time, 3863.3755452632904, qp time, 134.25863766670227, backward_time, 17.306421995162964
Random seed, 3, forward time, 4350.106764554977, qp time, 150.70784330368042, backward_time, 24.009793043136597
Random seed, 27, forward time, 4324.608906507492, qp time, 150.43313717842102, backward_time, 21.400607109069824
Random seed, 13, forward time, 4882.20592880249, qp time, 153.81381011009216, backward_time, 19.17082452774048
Random seed, 24, forward time, 4645.520499706268, qp time, 152.27034068107605, backward_time, 35.96934366226196
Random seed, 14, forward time, 4963.111081600189, qp time, 123.2502064704895, backward_time, 20.869508266448975
Random seed, 21, forward time, 5103.567169904709, qp time, 182.08079528808594, backward_time, 29.204898834228516
Random seed, 28, forward time, 5589.653357028961, qp time, 153.031756401062, backward_time, 37.399062633514404
Random seed, 17, forward time, 6350.123822450638, qp time, 190.04424285888672, backward_time, 40.76035785675049
Random seed, 29, forward time, 7537.124686956406, qp time, 197.3565125465393, backward_time, 34.435187101364136
Random seed, 12, forward time, 7881.200618267059, qp time, 206.82983493804932, backward_time, 61.239877700805664
Random seed, 30, forward time, 7831.700586080551, qp time, 218.53739976882935, backward_time, 44.65169596672058
Random seed, 11, forward time, 8716.258105516434, qp time, 262.0048179626465, backward_time, 47.296733140945435
