Random seed, 11, forward time, 351.171756029129, qp time, 417.1040666103363, backward_time, 58.845561265945435
Random seed, 17, forward time, 384.4678044319153, qp time, 388.35483717918396, backward_time, 49.498875856399536
Random seed, 20, forward time, 447.0869822502136, qp time, 424.20364594459534, backward_time, 70.95269751548767
Random seed, 16, forward time, 611.6925413608551, qp time, 360.513224363327, backward_time, 51.59980797767639
Random seed, 21, forward time, 641.6767952442169, qp time, 347.42691445350647, backward_time, 55.21657419204712
Random seed, 15, forward time, 628.692291021347, qp time, 371.3416106700897, backward_time, 70.76968145370483
Random seed, 27, forward time, 663.7578103542328, qp time, 354.49811720848083, backward_time, 57.26448059082031
Random seed, 3, forward time, 713.3446290493011, qp time, 341.3207116127014, backward_time, 62.55360507965088
Random seed, 8, forward time, 638.8356738090515, qp time, 430.73370122909546, backward_time, 56.76712441444397
Random seed, 25, forward time, 555.3857181072235, qp time, 438.9958803653717, backward_time, 93.7255642414093
Random seed, 1, forward time, 639.6572077274323, qp time, 448.248886346817, backward_time, 69.74565815925598
Random seed, 14, forward time, 795.8836581707001, qp time, 356.82813000679016, backward_time, 48.56144571304321
Random seed, 26, forward time, 716.1121616363525, qp time, 378.4974856376648, backward_time, 67.16340065002441
Random seed, 18, forward time, 814.5917077064514, qp time, 331.912228345871, backward_time, 66.62811517715454
Random seed, 28, forward time, 756.1456363201141, qp time, 384.76505637168884, backward_time, 70.23892784118652
Random seed, 23, forward time, 735.6078925132751, qp time, 427.498144865036, backward_time, 64.42160129547119
Random seed, 30, forward time, 794.9263873100281, qp time, 390.2768359184265, backward_time, 62.1462881565094
Random seed, 22, forward time, 788.062403678894, qp time, 400.42191886901855, backward_time, 68.31661081314087
Random seed, 13, forward time, 509.75653529167175, qp time, 635.2856523990631, backward_time, 104.24838066101074
Random seed, 19, forward time, 889.7525961399078, qp time, 354.7012143135071, backward_time, 49.70775556564331
Random seed, 10, forward time, 838.7889602184296, qp time, 397.600790977478, backward_time, 67.84679508209229
Random seed, 7, forward time, 884.2013967037201, qp time, 381.1644401550293, backward_time, 59.95130515098572
Random seed, 9, forward time, 754.056206703186, qp time, 486.41213941574097, backward_time, 76.89575672149658
Random seed, 6, forward time, 1024.3562252521515, qp time, 355.78081822395325, backward_time, 59.316725730895996
Random seed, 4, forward time, 1023.6409735679626, qp time, 375.5995030403137, backward_time, 51.409605503082275
Random seed, 29, forward time, 935.049688577652, qp time, 396.1656594276428, backward_time, 78.53512239456177
Random seed, 24, forward time, 745.675420999527, qp time, 583.5699157714844, backward_time, 96.66015720367432
Random seed, 12, forward time, 1041.557404756546, qp time, 397.2980954647064, backward_time, 57.05926871299744
Random seed, 5, forward time, 1101.6139628887177, qp time, 408.1406650543213, backward_time, 65.4374897480011
Random seed, 2, forward time, 1207.5944442749023, qp time, 403.5718696117401, backward_time, 84.96038579940796
