Random seed, 9, forward time, 177.97066473960876, qp time, 11.462778806686401, backward_time, 8.857864379882812
Random seed, 14, forward time, 164.32053637504578, qp time, 8.086758375167847, backward_time, 4.067401647567749
Random seed, 8, forward time, 299.80870389938354, qp time, 15.61115026473999, backward_time, 6.383986711502075
Random seed, 3, forward time, 366.43709421157837, qp time, 17.727351427078247, backward_time, 10.944383144378662
Random seed, 10, forward time, 253.53097558021545, qp time, 17.211708068847656, backward_time, 13.329180717468262
Random seed, 2, forward time, 422.12998056411743, qp time, 18.739843130111694, backward_time, 9.03315281867981
Random seed, 12, forward time, 262.21807289123535, qp time, 17.155009984970093, backward_time, 13.20925498008728
Random seed, 13, forward time, 257.14735770225525, qp time, 11.002029418945312, backward_time, 5.986397981643677
Random seed, 11, forward time, 274.22394847869873, qp time, 12.87104344367981, backward_time, 9.056631565093994
Random seed, 5, forward time, 356.1195011138916, qp time, 19.390835523605347, backward_time, 14.608311891555786
Random seed, 4, forward time, 401.93218088150024, qp time, 17.205198526382446, backward_time, 11.978699684143066
Random seed, 1, forward time, 477.707670211792, qp time, 22.52976703643799, backward_time, 8.339123249053955
Random seed, 16, forward time, 257.1695737838745, qp time, 18.897637844085693, backward_time, 13.836887836456299
Random seed, 21, forward time, 202.98567152023315, qp time, 11.853122472763062, backward_time, 7.742884635925293
Random seed, 26, forward time, 148.83873629570007, qp time, 8.46359133720398, backward_time, 4.800457715988159
Random seed, 18, forward time, 363.8725893497467, qp time, 20.65458393096924, backward_time, 13.054883003234863
Random seed, 28, forward time, 212.62843489646912, qp time, 14.560861587524414, backward_time, 9.169593095779419
Random seed, 7, forward time, 596.1513257026672, qp time, 30.623010396957397, backward_time, 29.24496841430664
Random seed, 6, forward time, 610.4241206645966, qp time, 35.60336112976074, backward_time, 34.61304974555969
Random seed, 17, forward time, 473.0317952632904, qp time, 22.00617790222168, backward_time, 16.755483388900757
Random seed, 25, forward time, 364.9472167491913, qp time, 15.996705055236816, backward_time, 9.108421564102173
Random seed, 20, forward time, 436.0896701812744, qp time, 23.658449172973633, backward_time, 17.675405025482178
Random seed, 29, forward time, 289.2876377105713, qp time, 14.436279058456421, backward_time, 10.700649499893188
Random seed, 27, forward time, 390.71394658088684, qp time, 17.897207260131836, backward_time, 11.378997087478638
Random seed, 24, forward time, 559.8826551437378, qp time, 31.02934718132019, backward_time, 25.840614080429077
Random seed, 30, forward time, 581.4699814319611, qp time, 27.21650195121765, backward_time, 19.45739483833313
Random seed, 23, forward time, 764.7475745677948, qp time, 35.413506507873535, backward_time, 22.839911222457886
Random seed, 22, forward time, 765.2608780860901, qp time, 50.19863939285278, backward_time, 32.31879210472107
Random seed, 19, forward time, 937.110814332962, qp time, 47.30644392967224, backward_time, 29.71006417274475
Random seed, 15, forward time, 949.5918786525726, qp time, 48.43879771232605, backward_time, 31.711062908172607
