Random seed, 14, forward time, 4705.735183000565, qp time, 270.51757049560547, backward_time, 65.69396471977234
Random seed, 28, forward time, 4864.286150932312, qp time, 243.63512563705444, backward_time, 49.205334186553955
Random seed, 21, forward time, 4910.261720895767, qp time, 228.39502501487732, backward_time, 87.80292248725891
Random seed, 20, forward time, 5402.998340606689, qp time, 242.979585647583, backward_time, 55.92740178108215
Random seed, 9, forward time, 5491.592956066132, qp time, 291.8193426132202, backward_time, 87.89530920982361
Random seed, 18, forward time, 5619.090338468552, qp time, 275.293310880661, backward_time, 67.29736876487732
Random seed, 2, forward time, 5714.385333299637, qp time, 230.49547171592712, backward_time, 86.4087347984314
Random seed, 25, forward time, 5744.9885540008545, qp time, 257.0382089614868, backward_time, 86.72563028335571
Random seed, 4, forward time, 5772.51945066452, qp time, 261.71164107322693, backward_time, 87.25178623199463
Random seed, 1, forward time, 5837.786636829376, qp time, 251.94181513786316, backward_time, 60.89737319946289
Random seed, 11, forward time, 5799.183804273605, qp time, 301.69314885139465, backward_time, 62.761048316955566
Random seed, 7, forward time, 6202.388624429703, qp time, 273.97097539901733, backward_time, 66.51530718803406
Random seed, 17, forward time, 6273.937687397003, qp time, 279.08249282836914, backward_time, 87.51083660125732
Random seed, 16, forward time, 6285.253655433655, qp time, 286.98111152648926, backward_time, 82.09186124801636
Random seed, 29, forward time, 6498.479296445847, qp time, 285.9396650791168, backward_time, 119.9522111415863
Random seed, 22, forward time, 6648.840474128723, qp time, 322.2191164493561, backward_time, 86.74871039390564
Random seed, 23, forward time, 6770.086198568344, qp time, 276.11507511138916, backward_time, 84.54213404655457
Random seed, 6, forward time, 6818.294202327728, qp time, 277.71178007125854, backward_time, 62.38294744491577
Random seed, 19, forward time, 6838.125462055206, qp time, 269.3060441017151, backward_time, 60.137129068374634
Random seed, 5, forward time, 6883.083571195602, qp time, 250.16517281532288, backward_time, 88.29961967468262
Random seed, 12, forward time, 6784.555360555649, qp time, 299.25457406044006, backward_time, 112.82022261619568
Random seed, 8, forward time, 6894.626242160797, qp time, 321.2605559825897, backward_time, 88.0615234375
Random seed, 24, forward time, 7046.333250999451, qp time, 281.0759127140045, backward_time, 76.76699900627136
Random seed, 15, forward time, 7069.140604257584, qp time, 284.0740165710449, backward_time, 85.66283249855042
Random seed, 10, forward time, 7271.735985994339, qp time, 296.8997595310211, backward_time, 72.28224897384644
Random seed, 26, forward time, 7391.543632984161, qp time, 272.79806113243103, backward_time, 122.76389741897583
Random seed, 3, forward time, 8025.220205068588, qp time, 313.6688311100006, backward_time, 85.63363671302795
Random seed, 30, forward time, 8202.365577936172, qp time, 290.32266426086426, backward_time, 106.43369126319885
Random seed, 27, forward time, 9209.269522666931, qp time, 380.78622221946716, backward_time, 94.78341865539551
Random seed, 13, forward time, 10671.644029140472, qp time, 361.7935428619385, backward_time, 95.86903214454651
