Random seed, 5, forward time, 2577.924236536026, qp time, 7657.848607301712, backward_time, 465.5782265663147
Random seed, 2, forward time, 4974.321141004562, qp time, 6293.143975496292, backward_time, 595.3525304794312
Random seed, 28, forward time, 3162.4888622760773, qp time, 8634.207533121109, backward_time, 552.9385879039764
Random seed, 4, forward time, 5001.050979614258, qp time, 7399.687966346741, backward_time, 914.4205121994019
Random seed, 20, forward time, 7501.146705150604, qp time, 6915.483850955963, backward_time, 492.0765402317047
Random seed, 29, forward time, 7466.879919528961, qp time, 6557.02884054184, backward_time, 572.8913197517395
Random seed, 30, forward time, 7208.754029035568, qp time, 7491.435788154602, backward_time, 534.5132348537445
Random seed, 3, forward time, 7404.0519297122955, qp time, 7441.1847059726715, backward_time, 925.2158517837524
Random seed, 14, forward time, 8003.326728105545, qp time, 6784.984176158905, backward_time, 562.9388892650604
Random seed, 17, forward time, 9008.912638902664, qp time, 6657.191982269287, backward_time, 737.9947130680084
Random seed, 22, forward time, 10286.751368761063, qp time, 6406.652499198914, backward_time, 528.7291731834412
Random seed, 1, forward time, 9925.395523786545, qp time, 7672.7771899700165, backward_time, 660.9265968799591
Random seed, 24, forward time, 10592.318640947342, qp time, 8374.489709615707, backward_time, 841.4876554012299
Random seed, 21, forward time, 12344.724425554276, qp time, 6374.599907398224, backward_time, 685.094838142395
Random seed, 18, forward time, 10985.22290635109, qp time, 7875.346138238907, backward_time, 965.1934902667999
Random seed, 16, forward time, 11796.236785650253, qp time, 7663.40118932724, backward_time, 875.8974251747131
Random seed, 13, forward time, 9562.785083770752, qp time, 10020.893904685974, backward_time, 862.6076176166534
Random seed, 10, forward time, 12095.752982616425, qp time, 7646.658885717392, backward_time, 930.023736000061
Random seed, 9, forward time, 13162.213192224503, qp time, 8199.853167057037, backward_time, 951.8157260417938
Random seed, 25, forward time, 12688.30637550354, qp time, 8448.762743234634, backward_time, 1054.321189880371
