Random seed, 2, forward time, 3.696863889694214, inference time, 189.6134421825409, qp time, 562.9250154495239, backward_time, 55.772725105285645, epoch, 6
Random seed, 17, forward time, 3.7730445861816406, inference time, 498.22902512550354, qp time, 541.8513860702515, backward_time, 58.01921343803406, epoch, 6
Random seed, 4, forward time, 4.4023497104644775, inference time, 434.8839910030365, qp time, 665.2215113639832, backward_time, 69.4397611618042, epoch, 7
Random seed, 24, forward time, 5.807325601577759, inference time, 465.6754524707794, qp time, 842.9120635986328, backward_time, 91.91663551330566, epoch, 9
Random seed, 11, forward time, 4.03488302230835, inference time, 477.6170926094055, qp time, 655.2896466255188, backward_time, 66.11905026435852, epoch, 6
Random seed, 3, forward time, 4.5149736404418945, inference time, 464.67597484588623, qp time, 745.9489462375641, backward_time, 75.52008318901062, epoch, 7
Random seed, 16, forward time, 4.3926825523376465, inference time, 680.5243003368378, qp time, 636.071676492691, backward_time, 68.93993878364563, epoch, 7
Random seed, 22, forward time, 7.548995733261108, inference time, 515.718822479248, qp time, 1075.6066734790802, backward_time, 117.00168418884277, epoch, 12
Random seed, 21, forward time, 7.077020645141602, inference time, 738.5497825145721, qp time, 969.1885974407196, backward_time, 103.90210485458374, epoch, 12
Random seed, 8, forward time, 6.384200811386108, inference time, 457.1511917114258, qp time, 1010.169198513031, backward_time, 99.95629930496216, epoch, 10
Random seed, 12, forward time, 5.378234624862671, inference time, 308.9907715320587, qp time, 912.5330817699432, backward_time, 91.83908891677856, epoch, 8
Random seed, 14, forward time, 5.243527412414551, inference time, 778.4992294311523, qp time, 756.5943157672882, backward_time, 81.85469102859497, epoch, 8
Random seed, 18, forward time, 6.637596845626831, inference time, 463.7151668071747, qp time, 1097.4640119075775, backward_time, 111.93692803382874, epoch, 10
Random seed, 20, forward time, 9.846301078796387, inference time, 869.7684514522552, qp time, 1296.9212889671326, backward_time, 136.98273277282715, epoch, 11
Random seed, 25, forward time, 6.819572687149048, inference time, 594.8574483394623, qp time, 1150.087034702301, backward_time, 116.82909154891968, epoch, 10
Random seed, 5, forward time, 9.256433010101318, inference time, 398.2031834125519, qp time, 1517.8601310253143, backward_time, 147.52617359161377, epoch, 14
Random seed, 23, forward time, 8.702018022537231, inference time, 1034.8825976848602, qp time, 1226.3799669742584, backward_time, 132.82190036773682, epoch, 14
Random seed, 13, forward time, 7.7852559089660645, inference time, 715.2618625164032, qp time, 1230.355728149414, backward_time, 129.46406412124634, epoch, 11
Random seed, 29, forward time, 7.547551393508911, inference time, 997.3837513923645, qp time, 1290.82315325737, backward_time, 128.22993993759155, epoch, 11
Random seed, 1, forward time, 8.475049257278442, inference time, 1072.3422899246216, qp time, 1375.4916360378265, backward_time, 137.4181957244873, epoch, 13
Random seed, 28, forward time, 7.569391250610352, inference time, 563.8016304969788, qp time, 1248.9407517910004, backward_time, 130.23725152015686, epoch, 11
Random seed, 27, forward time, 3.4476089477539062, inference time, 2414.7240908145905, qp time, 349.176305770874, backward_time, 37.66517448425293, epoch, 5
Random seed, 26, forward time, 3.020411491394043, inference time, 3698.241586446762, qp time, 89.65832924842834, backward_time, 14.962581872940063, epoch, 5
Random seed, 9, forward time, 19.162376165390015, inference time, 2188.204718351364, qp time, 2912.8050107955933, backward_time, 296.55047512054443, epoch, 30
Random seed, 15, forward time, 3.2706522941589355, inference time, 3943.4144701957703, qp time, 120.56176614761353, backward_time, 18.37645721435547, epoch, 5
Random seed, 19, forward time, 8.158397674560547, inference time, 3636.181648015976, qp time, 1067.154791355133, backward_time, 111.06001901626587, epoch, 12
Random seed, 7, forward time, 3.25974440574646, inference time, 4479.313960552216, qp time, 54.788541316986084, backward_time, 12.47801685333252, epoch, 5
Random seed, 10, forward time, 12.942351579666138, inference time, 3104.6557941436768, qp time, 2196.962480068207, backward_time, 219.49453997612, epoch, 19
Random seed, 6, forward time, 6.64981484413147, inference time, 3933.6210327148438, qp time, 646.9740102291107, backward_time, 70.67890787124634, epoch, 7
Random seed, 30, forward time, 27.626755952835083, inference time, 4957.158537149429, qp time, 4372.954574584961, backward_time, 430.25166296958923, epoch, 41
Random seed, 24, forward time, 10.258395195007324, inference time, 812.0475358963013, qp time, 1682.7654159069061, backward_time, 151.16523098945618, epoch, 15
Random seed, 17, forward time, 10.574265241622925, inference time, 961.7167448997498, qp time, 1614.4094276428223, backward_time, 145.22428345680237, epoch, 16
Random seed, 4, forward time, 10.51175856590271, inference time, 949.9495844841003, qp time, 1620.6319754123688, backward_time, 145.1156828403473, epoch, 16
Random seed, 1, forward time, 10.457509994506836, inference time, 932.6650955677032, qp time, 1584.7804689407349, backward_time, 145.97249174118042, epoch, 16
Random seed, 11, forward time, 11.214142560958862, inference time, 877.4931375980377, qp time, 1783.027634382248, backward_time, 160.30736088752747, epoch, 16
Random seed, 20, forward time, 13.111521244049072, inference time, 1157.0041263103485, qp time, 2002.7500834465027, backward_time, 173.22373151779175, epoch, 20
Random seed, 3, forward time, 11.566070795059204, inference time, 1030.0367224216461, qp time, 1854.4712467193604, backward_time, 165.68211364746094, epoch, 17
Random seed, 13, forward time, 11.983864307403564, inference time, 1020.737380027771, qp time, 1836.2854588031769, backward_time, 176.08392095565796, epoch, 17
Random seed, 9, forward time, 17.569710731506348, inference time, 909.4593567848206, qp time, 2857.3801188468933, backward_time, 258.98173546791077, epoch, 26
Random seed, 26, forward time, 3.0598490238189697, inference time, 3453.4903435707092, qp time, 107.2755491733551, backward_time, 16.476411819458008, epoch, 5
Random seed, 2, forward time, 18.624942541122437, inference time, 1646.4256746768951, qp time, 2695.3285410404205, backward_time, 243.0185251235962, epoch, 29
Random seed, 19, forward time, 3.4602890014648438, inference time, 3310.2993898391724, qp time, 228.77968549728394, backward_time, 29.22543454170227, epoch, 5
Random seed, 22, forward time, 17.3428738117218, inference time, 1673.6787247657776, qp time, 2767.1116235256195, backward_time, 257.3748471736908, epoch, 26
Random seed, 29, forward time, 19.472042322158813, inference time, 1772.3882372379303, qp time, 2780.3477659225464, backward_time, 258.732887506485, epoch, 29
Random seed, 10, forward time, 15.48003363609314, inference time, 2169.5274364948273, qp time, 2357.3423347473145, backward_time, 215.28031635284424, epoch, 23
Random seed, 14, forward time, 17.99315905570984, inference time, 1724.5256555080414, qp time, 2802.0312905311584, backward_time, 253.9608519077301, epoch, 27
Random seed, 15, forward time, 3.3412444591522217, inference time, 3653.3804733753204, qp time, 163.07803988456726, backward_time, 22.518467903137207, epoch, 5
Random seed, 7, forward time, 3.342862129211426, inference time, 3997.309937477112, qp time, 112.58451318740845, backward_time, 17.102173566818237, epoch, 5
Random seed, 16, forward time, 11.55879020690918, inference time, 2920.1756749153137, qp time, 1626.5369410514832, backward_time, 162.1701831817627, epoch, 18
Random seed, 18, forward time, 24.325657844543457, inference time, 1425.0092406272888, qp time, 3505.155505657196, backward_time, 371.96623730659485, epoch, 36
Random seed, 5, forward time, 23.87327241897583, inference time, 884.814103603363, qp time, 3767.5217576026917, backward_time, 364.60398983955383, epoch, 33
Random seed, 27, forward time, 3.437121629714966, inference time, 4247.835523366928, qp time, 99.01109075546265, backward_time, 18.166539430618286, epoch, 5
Random seed, 25, forward time, 12.524569272994995, inference time, 3205.1552073955536, qp time, 1693.9089035987854, backward_time, 170.97372031211853, epoch, 18
Random seed, 6, forward time, 11.001153945922852, inference time, 3241.162713766098, qp time, 1491.2983713150024, backward_time, 158.3961033821106, epoch, 16
Random seed, 12, forward time, 10.61793851852417, inference time, 3340.5810186862946, qp time, 1544.478767156601, backward_time, 154.02680087089539, epoch, 15
Random seed, 30, forward time, 25.864821910858154, inference time, 2394.8563516139984, qp time, 3872.8427460193634, backward_time, 344.5328824520111, epoch, 37
Random seed, 21, forward time, 15.870060920715332, inference time, 4017.9433903694153, qp time, 2174.760358572006, backward_time, 224.84349370002747, epoch, 25
Random seed, 8, forward time, 18.35599160194397, inference time, 3821.53102183342, qp time, 2451.179187774658, backward_time, 232.27673625946045, epoch, 29
Random seed, 28, forward time, 39.924731492996216, inference time, 1699.9236524105072, qp time, 6664.231695890427, backward_time, 662.146017074585, epoch, 56
