Random seed, 12, forward time, 72.34024596214294, qp time, 280.52499437332153, backward_time, 5.470058441162109
Random seed, 3, forward time, 141.496808052063, qp time, 450.00853514671326, backward_time, 6.221259355545044
Random seed, 5, forward time, 153.4557764530182, qp time, 427.2900195121765, backward_time, 7.209946870803833
Random seed, 13, forward time, 142.12030601501465, qp time, 356.2199897766113, backward_time, 6.1202616691589355
Random seed, 19, forward time, 116.29641056060791, qp time, 317.98267793655396, backward_time, 5.980709791183472
Random seed, 17, forward time, 168.37486958503723, qp time, 386.9426860809326, backward_time, 6.649205684661865
Random seed, 9, forward time, 148.21125650405884, qp time, 702.391569852829, backward_time, 10.7686026096344
Random seed, 16, forward time, 117.65786004066467, qp time, 733.6806306838989, backward_time, 11.116105794906616
Random seed, 21, forward time, 132.30608749389648, qp time, 675.315192937851, backward_time, 7.64605712890625
Random seed, 8, forward time, 218.47593808174133, qp time, 955.7955539226532, backward_time, 12.29223895072937
Random seed, 25, forward time, 177.0977864265442, qp time, 550.9322049617767, backward_time, 8.3097505569458
Random seed, 7, forward time, 338.38503766059875, qp time, 990.4018609523773, backward_time, 17.326169967651367
Random seed, 14, forward time, 247.3865430355072, qp time, 937.7794485092163, backward_time, 13.136602401733398
Random seed, 26, forward time, 193.06891655921936, qp time, 610.978767156601, backward_time, 9.958969116210938
Random seed, 10, forward time, 222.96674609184265, qp time, 1092.9898574352264, backward_time, 16.813318729400635
Random seed, 30, forward time, 243.25240230560303, qp time, 652.6504187583923, backward_time, 11.769818305969238
Random seed, 29, forward time, 192.3040132522583, qp time, 808.5520989894867, backward_time, 11.507554054260254
Random seed, 20, forward time, 281.68568325042725, qp time, 966.656534910202, backward_time, 14.153139352798462
Random seed, 18, forward time, 278.2369019985199, qp time, 1122.757878780365, backward_time, 14.837393045425415
Random seed, 28, forward time, 247.76398992538452, qp time, 867.4068939685822, backward_time, 14.800788640975952
Random seed, 15, forward time, 284.11826276779175, qp time, 1244.668829202652, backward_time, 15.781123638153076
Random seed, 2, forward time, 471.40733909606934, qp time, 1441.6798913478851, backward_time, 21.090102434158325
Random seed, 23, forward time, 339.55713272094727, qp time, 1045.53476023674, backward_time, 17.719211101531982
Random seed, 11, forward time, 397.6043903827667, qp time, 1388.0168554782867, backward_time, 20.309898614883423
Random seed, 6, forward time, 438.93761444091797, qp time, 1568.277827501297, backward_time, 24.196165561676025
Random seed, 27, forward time, 369.63315057754517, qp time, 1306.4409115314484, backward_time, 18.131550788879395
Random seed, 24, forward time, 343.9223961830139, qp time, 1520.1811411380768, backward_time, 21.51420545578003
Random seed, 4, forward time, 538.1997222900391, qp time, 2021.013165473938, backward_time, 27.776854038238525
Random seed, 1, forward time, 404.86422419548035, qp time, 2528.970338344574, backward_time, 22.99444007873535
Random seed, 22, forward time, 684.10657787323, qp time, 6872.868928909302, backward_time, 63.09145641326904
