Random seed, 11, forward time, 2.092867374420166, inference time, 83.0513367652893, qp time, 1130.799833536148, backward_time, 11.462695837020874, epoch, 5
Random seed, 28, forward time, 4.300848484039307, inference time, 93.25173997879028, qp time, 1342.3390238285065, backward_time, 14.525095224380493, epoch, 8
Random seed, 22, forward time, 2.2323648929595947, inference time, 109.97011947631836, qp time, 1836.718367099762, backward_time, 15.956918478012085, epoch, 6
Random seed, 8, forward time, 3.1662039756774902, inference time, 114.90807819366455, qp time, 1876.8453514575958, backward_time, 16.57758378982544, epoch, 6
Random seed, 10, forward time, 2.230928421020508, inference time, 82.82305002212524, qp time, 2129.4576954841614, backward_time, 16.782044887542725, epoch, 5
Random seed, 7, forward time, 3.2537124156951904, inference time, 135.3064227104187, qp time, 2289.946946144104, backward_time, 22.073004484176636, epoch, 9
Random seed, 12, forward time, 2.267808437347412, inference time, 98.355299949646, qp time, 2366.594176054001, backward_time, 18.99451231956482, epoch, 6
Random seed, 14, forward time, 5.5131611824035645, inference time, 224.32616758346558, qp time, 2779.0491285324097, backward_time, 30.0338134765625, epoch, 16
Random seed, 4, forward time, 4.083852529525757, inference time, 191.9885332584381, qp time, 3223.4472172260284, backward_time, 30.736501455307007, epoch, 13
Random seed, 18, forward time, 5.043522834777832, inference time, 221.0018060207367, qp time, 3323.1179213523865, backward_time, 29.09678602218628, epoch, 11
Random seed, 26, forward time, 7.41551947593689, inference time, 272.8938648700714, qp time, 3371.095992565155, backward_time, 33.81568217277527, epoch, 16
Random seed, 24, forward time, 10.45396614074707, inference time, 321.85839223861694, qp time, 3321.6183977127075, backward_time, 34.886534690856934, epoch, 19
Random seed, 29, forward time, 7.9803173542022705, inference time, 196.23588156700134, qp time, 3565.678470134735, backward_time, 33.1303493976593, epoch, 14
Random seed, 21, forward time, 5.195125341415405, inference time, 223.5330412387848, qp time, 3663.082815170288, backward_time, 32.62919306755066, epoch, 12
Random seed, 15, forward time, 9.555619478225708, inference time, 381.8172941207886, qp time, 3831.045479774475, backward_time, 42.11922764778137, epoch, 23
Random seed, 16, forward time, 6.952926158905029, inference time, 275.93928146362305, qp time, 4310.985604524612, backward_time, 41.64522361755371, epoch, 18
Random seed, 5, forward time, 7.045850992202759, inference time, 284.2333426475525, qp time, 4334.966080188751, backward_time, 39.48150873184204, epoch, 16
Random seed, 3, forward time, 13.537199974060059, inference time, 406.7067151069641, qp time, 4604.312402963638, backward_time, 51.87529921531677, epoch, 30
Random seed, 1, forward time, 8.094689130783081, inference time, 369.7684986591339, qp time, 4919.351818561554, backward_time, 45.4124915599823, epoch, 19
Random seed, 17, forward time, 12.547065019607544, inference time, 317.7425742149353, qp time, 5141.036069393158, backward_time, 48.30361771583557, epoch, 20
Random seed, 30, forward time, 7.635226011276245, inference time, 339.0194368362427, qp time, 5377.0535197258, backward_time, 46.815857887268066, epoch, 18
Random seed, 27, forward time, 10.515761852264404, inference time, 488.6083245277405, qp time, 6165.077274799347, backward_time, 63.475665807724, epoch, 34
Random seed, 23, forward time, 11.322141647338867, inference time, 424.7556266784668, qp time, 6422.455732584, backward_time, 58.413485050201416, epoch, 25
Random seed, 13, forward time, 10.68940019607544, inference time, 387.9126093387604, qp time, 6538.5624306201935, backward_time, 61.75437664985657, epoch, 26
Random seed, 6, forward time, 13.087710618972778, inference time, 645.5702390670776, qp time, 6998.602769136429, backward_time, 72.8023853302002, epoch, 39
Random seed, 25, forward time, 13.133150815963745, inference time, 488.54063844680786, qp time, 7248.986580133438, backward_time, 70.8936116695404, epoch, 34
Random seed, 9, forward time, 15.379749298095703, inference time, 575.3513913154602, qp time, 7172.978269577026, backward_time, 73.13571119308472, epoch, 35
Random seed, 20, forward time, 11.425670146942139, inference time, 486.3084990978241, qp time, 7522.790903568268, backward_time, 73.10744404792786, epoch, 32
Random seed, 2, forward time, 27.798733472824097, inference time, 793.605307340622, qp time, 12306.222791671753, backward_time, 117.70328402519226, epoch, 50
Random seed, 19, forward time, 20.17593741416931, inference time, 742.6718196868896, qp time, 13580.031943321228, backward_time, 110.6807644367218, epoch, 37
