Random seed, 14, forward time, 287.35589122772217, qp time, 542.464259147644, backward_time, 60.23237419128418
Random seed, 28, forward time, 190.8455455303192, qp time, 599.7805576324463, backward_time, 70.12602019309998
Random seed, 4, forward time, 208.6817500591278, qp time, 673.67990899086, backward_time, 80.19450974464417
Random seed, 11, forward time, 229.59416031837463, qp time, 665.0183157920837, backward_time, 77.84133791923523
Random seed, 6, forward time, 244.13632893562317, qp time, 656.3984565734863, backward_time, 76.47849106788635
Random seed, 9, forward time, 242.8579695224762, qp time, 666.2147905826569, backward_time, 76.17962551116943
Random seed, 7, forward time, 272.0825660228729, qp time, 647.2079203128815, backward_time, 48.631476163864136
Random seed, 16, forward time, 212.74269008636475, qp time, 660.4147686958313, backward_time, 78.8331561088562
Random seed, 13, forward time, 279.7393138408661, qp time, 683.2913208007812, backward_time, 75.42237305641174
Random seed, 26, forward time, 237.69711923599243, qp time, 653.5134124755859, backward_time, 76.38977479934692
Random seed, 27, forward time, 311.879585981369, qp time, 614.2603921890259, backward_time, 71.94571018218994
Random seed, 5, forward time, 255.02234816551208, qp time, 734.1619744300842, backward_time, 86.60318350791931
Random seed, 29, forward time, 237.31674885749817, qp time, 693.2578549385071, backward_time, 81.82562971115112
Random seed, 2, forward time, 260.8760681152344, qp time, 756.8936750888824, backward_time, 67.70764183998108
Random seed, 22, forward time, 257.5909025669098, qp time, 720.8165578842163, backward_time, 87.38795590400696
Random seed, 15, forward time, 390.07184958457947, qp time, 619.2037663459778, backward_time, 70.2148597240448
Random seed, 17, forward time, 270.74752044677734, qp time, 756.1400640010834, backward_time, 82.97330784797668
Random seed, 1, forward time, 289.86193013191223, qp time, 794.6778569221497, backward_time, 93.06742286682129
Random seed, 21, forward time, 314.2811176776886, qp time, 735.7370340824127, backward_time, 86.15882921218872
Random seed, 12, forward time, 318.7471413612366, qp time, 818.4930188655853, backward_time, 95.04716086387634
Random seed, 24, forward time, 314.2339379787445, qp time, 779.5134017467499, backward_time, 90.46703362464905
Random seed, 10, forward time, 332.9492301940918, qp time, 816.9540627002716, backward_time, 95.8135097026825
Random seed, 25, forward time, 319.0830647945404, qp time, 827.0922846794128, backward_time, 97.92664766311646
Random seed, 30, forward time, 394.4592373371124, qp time, 725.6558539867401, backward_time, 83.92601108551025
Random seed, 8, forward time, 389.274676322937, qp time, 773.2436847686768, backward_time, 87.53920197486877
Random seed, 18, forward time, 419.01209807395935, qp time, 747.2467083930969, backward_time, 84.91282725334167
Random seed, 20, forward time, 461.8876323699951, qp time, 722.3094446659088, backward_time, 79.91995358467102
Random seed, 23, forward time, 455.3128378391266, qp time, 827.1636700630188, backward_time, 57.37840437889099
