Random seed, 12, forward time, 849.266845703125, qp time, 62.35436964035034, backward_time, 48.61162614822388
Random seed, 28, forward time, 860.3008463382721, qp time, 67.41131281852722, backward_time, 42.6733033657074
Random seed, 26, forward time, 1013.3596246242523, qp time, 67.01643061637878, backward_time, 40.164026498794556
Random seed, 5, forward time, 1152.3073132038116, qp time, 68.38524675369263, backward_time, 53.06664776802063
Random seed, 10, forward time, 1123.2151181697845, qp time, 74.61931991577148, backward_time, 58.987499952316284
Random seed, 9, forward time, 1182.3636651039124, qp time, 76.46898889541626, backward_time, 61.811426877975464
Random seed, 19, forward time, 1198.9409959316254, qp time, 61.30082154273987, backward_time, 38.042317152023315
Random seed, 7, forward time, 1227.0886385440826, qp time, 66.56783485412598, backward_time, 62.50225901603699
Random seed, 6, forward time, 1230.5803167819977, qp time, 74.75492739677429, backward_time, 71.75692963600159
Random seed, 17, forward time, 1243.1319370269775, qp time, 62.220361948013306, backward_time, 47.12713980674744
Random seed, 18, forward time, 1263.1324520111084, qp time, 78.12594509124756, backward_time, 49.686320781707764
Random seed, 16, forward time, 1244.4968845844269, qp time, 96.54989528656006, backward_time, 76.45913195610046
Random seed, 3, forward time, 1440.3384337425232, qp time, 81.53762245178223, backward_time, 52.00682044029236
Random seed, 24, forward time, 1364.8866167068481, qp time, 83.04629611968994, backward_time, 68.33976101875305
Random seed, 13, forward time, 1500.4514508247375, qp time, 66.5915367603302, backward_time, 37.57727575302124
Random seed, 11, forward time, 1478.4008553028107, qp time, 78.86302185058594, backward_time, 56.39334154129028
Random seed, 23, forward time, 1504.1755435466766, qp time, 70.60407996177673, backward_time, 44.720170974731445
Random seed, 27, forward time, 1485.2649655342102, qp time, 77.3822889328003, backward_time, 51.63638401031494
Random seed, 21, forward time, 1461.5743737220764, qp time, 89.26721596717834, backward_time, 62.48562145233154
Random seed, 2, forward time, 1630.9683811664581, qp time, 74.39625692367554, backward_time, 36.573668003082275
Random seed, 8, forward time, 1609.4182634353638, qp time, 85.74940776824951, backward_time, 36.3428258895874
Random seed, 14, forward time, 1584.9745829105377, qp time, 83.90913486480713, backward_time, 46.31806707382202
Random seed, 25, forward time, 1618.1565985679626, qp time, 74.64821171760559, backward_time, 43.748546838760376
Random seed, 15, forward time, 1622.4162204265594, qp time, 89.55770707130432, backward_time, 57.64644002914429
Random seed, 29, forward time, 1706.7886416912079, qp time, 81.74188208580017, backward_time, 63.63050937652588
Random seed, 22, forward time, 1701.2217979431152, qp time, 110.50676393508911, backward_time, 69.82253932952881
Random seed, 20, forward time, 1748.996970653534, qp time, 99.29352831840515, backward_time, 79.32870388031006
Random seed, 30, forward time, 1781.886346578598, qp time, 89.96780562400818, backward_time, 68.36254572868347
Random seed, 4, forward time, 1921.234744310379, qp time, 81.96537041664124, backward_time, 58.72870421409607
Random seed, 1, forward time, 2404.853718519211, qp time, 116.34460353851318, backward_time, 44.80358529090881
