Random seed, 3, forward time, 73.88470816612244, qp time, 121.13330960273743, backward_time, 3.590197801589966
Random seed, 1, forward time, 66.72197961807251, qp time, 152.73778438568115, backward_time, 4.261622667312622
Random seed, 4, forward time, 119.06888055801392, qp time, 221.5627920627594, backward_time, 4.97873592376709
Random seed, 10, forward time, 55.451507568359375, qp time, 112.20154428482056, backward_time, 3.0211942195892334
Random seed, 6, forward time, 158.71458673477173, qp time, 308.4440653324127, backward_time, 7.2031636238098145
Random seed, 5, forward time, 146.32398223876953, qp time, 433.7390308380127, backward_time, 8.437321186065674
Random seed, 9, forward time, 134.4483244419098, qp time, 308.61721682548523, backward_time, 8.397432088851929
Random seed, 8, forward time, 188.20989608764648, qp time, 484.78380966186523, backward_time, 10.481565713882446
Random seed, 2, forward time, 318.0954558849335, qp time, 622.644166469574, backward_time, 13.622403860092163
Random seed, 7, forward time, 222.91457986831665, qp time, 704.0575456619263, backward_time, 13.974948406219482
Random seed, 18, forward time, 59.683804988861084, qp time, 77.96618103981018, backward_time, 2.375587224960327
Random seed, 11, forward time, 93.98912334442139, qp time, 256.46181416511536, backward_time, 7.23015570640564
Random seed, 17, forward time, 76.13076996803284, qp time, 204.60905528068542, backward_time, 6.218066930770874
Random seed, 15, forward time, 138.42197561264038, qp time, 347.2423560619354, backward_time, 8.393782377243042
Random seed, 12, forward time, 194.627849817276, qp time, 398.0034568309784, backward_time, 8.983162879943848
Random seed, 14, forward time, 181.15024423599243, qp time, 370.679621219635, backward_time, 9.136915445327759
Random seed, 16, forward time, 168.61028695106506, qp time, 366.0709009170532, backward_time, 10.170083999633789
Random seed, 13, forward time, 135.6107144355774, qp time, 568.3665602207184, backward_time, 15.45903730392456
Random seed, 19, forward time, 213.3757586479187, qp time, 454.21986079216003, backward_time, 10.772111654281616
Random seed, 20, forward time, 67.78039383888245, qp time, 161.16364455223083, backward_time, 5.18705415725708
Random seed, 26, forward time, 59.043956995010376, qp time, 75.86068916320801, backward_time, 2.1664092540740967
Random seed, 28, forward time, 64.54046630859375, qp time, 101.81159830093384, backward_time, 2.6436169147491455
Random seed, 22, forward time, 79.12912154197693, qp time, 226.3490207195282, backward_time, 4.358694791793823
Random seed, 24, forward time, 117.84693169593811, qp time, 233.6351866722107, backward_time, 6.037781238555908
Random seed, 21, forward time, 165.6897008419037, qp time, 287.7639892101288, backward_time, 8.575138807296753
Random seed, 29, forward time, 150.92447090148926, qp time, 280.0690224170685, backward_time, 6.596917390823364
Random seed, 23, forward time, 211.9090292453766, qp time, 384.20924520492554, backward_time, 12.077104091644287
Random seed, 25, forward time, 200.5401246547699, qp time, 479.80361127853394, backward_time, 12.287475109100342
Random seed, 27, forward time, 251.6523621082306, qp time, 582.698718547821, backward_time, 15.27664303779602
Random seed, 30, forward time, 353.91324257850647, qp time, 1005.1118638515472, backward_time, 20.90099048614502
