Random seed, 12, forward time, 551.123292684555, qp time, 3312.7218878269196, backward_time, 64.89891076087952
Random seed, 19, forward time, 1238.0763783454895, qp time, 3638.118185520172, backward_time, 66.48835611343384
Random seed, 17, forward time, 1303.9331996440887, qp time, 3750.4766771793365, backward_time, 64.16311693191528
Random seed, 7, forward time, 1200.5317904949188, qp time, 3964.854395389557, backward_time, 69.343576669693
Random seed, 30, forward time, 1386.721417427063, qp time, 3987.0777366161346, backward_time, 69.07895874977112
Random seed, 16, forward time, 813.8958029747009, qp time, 4629.386905908585, backward_time, 69.80821824073792
Random seed, 10, forward time, 925.4695689678192, qp time, 4609.637907028198, backward_time, 70.54006934165955
Random seed, 5, forward time, 1196.6776044368744, qp time, 4394.362261533737, backward_time, 73.18090200424194
Random seed, 13, forward time, 1375.8257443904877, qp time, 4347.828866004944, backward_time, 75.12916374206543
Random seed, 23, forward time, 1413.8984932899475, qp time, 4330.6122610569, backward_time, 72.47514986991882
Random seed, 9, forward time, 1043.6476349830627, qp time, 4806.924785375595, backward_time, 72.32235813140869
Random seed, 26, forward time, 1329.096832036972, qp time, 4565.262403488159, backward_time, 74.17812371253967
Random seed, 11, forward time, 1334.1587209701538, qp time, 5275.006684064865, backward_time, 77.11313366889954
Random seed, 6, forward time, 1439.2733142375946, qp time, 5248.727438211441, backward_time, 80.10007953643799
Random seed, 28, forward time, 1206.7117516994476, qp time, 5644.230360746384, backward_time, 98.5525050163269
Random seed, 14, forward time, 1404.7528040409088, qp time, 5583.19336771965, backward_time, 78.24781656265259
Random seed, 2, forward time, 1707.058753490448, qp time, 5636.073297262192, backward_time, 81.62057089805603
Random seed, 24, forward time, 1284.8282454013824, qp time, 6091.88577914238, backward_time, 85.85738897323608
Random seed, 25, forward time, 1638.6820604801178, qp time, 5797.993693828583, backward_time, 85.37041139602661
Random seed, 20, forward time, 1505.7843461036682, qp time, 6142.6250166893005, backward_time, 91.88956689834595
Random seed, 27, forward time, 1449.2437670230865, qp time, 6230.50474524498, backward_time, 86.1711699962616
Random seed, 8, forward time, 1474.1139905452728, qp time, 6484.925418615341, backward_time, 83.26239347457886
Random seed, 29, forward time, 1625.5446462631226, qp time, 6572.867477655411, backward_time, 91.44557309150696
Random seed, 4, forward time, 1685.223473072052, qp time, 6641.807902097702, backward_time, 90.02688097953796
Random seed, 18, forward time, 1439.7396414279938, qp time, 6908.617851495743, backward_time, 92.37922596931458
Random seed, 3, forward time, 1519.6977577209473, qp time, 6860.007772684097, backward_time, 93.81435060501099
Random seed, 15, forward time, 1792.6460392475128, qp time, 8304.199059009552, backward_time, 103.1495611667633
Random seed, 21, forward time, 1508.7882628440857, qp time, 9641.47306227684, backward_time, 109.15307211875916
Random seed, 1, forward time, 2216.340181350708, qp time, 14464.003465175629, backward_time, 131.5733392238617
Random seed, 22, forward time, 1647.1496095657349, qp time, 16832.979165792465, backward_time, 154.03195524215698
