Random seed, 2, forward time, 64595.04436182976, qp time, 3314.7777802944183, backward_time, 273.6213970184326
Random seed, 21, forward time, 71248.92995762825, qp time, 3425.11439371109, backward_time, 291.590204000473
Random seed, 22, forward time, 73280.42511200905, qp time, 3891.9812927246094, backward_time, 329.0199580192566
Random seed, 9, forward time, 75685.6158440113, qp time, 3321.0344734191895, backward_time, 327.8844096660614
Random seed, 16, forward time, 77325.40582251549, qp time, 3636.950804233551, backward_time, 368.7587614059448
Random seed, 17, forward time, 86013.16573286057, qp time, 3387.963992834091, backward_time, 308.3953194618225
Random seed, 30, forward time, 86095.14978575706, qp time, 3598.71608042717, backward_time, 326.4836151599884
Random seed, 29, forward time, 86605.6279964447, qp time, 3598.230156183243, backward_time, 303.1136124134064
Random seed, 7, forward time, 87332.26619124413, qp time, 3947.446988582611, backward_time, 331.3949980735779
Random seed, 20, forward time, 92689.75158190727, qp time, 3407.553509950638, backward_time, 310.71037340164185
Random seed, 23, forward time, 93756.75060772896, qp time, 3827.979782104492, backward_time, 340.00851225852966
Random seed, 5, forward time, 95022.71106147766, qp time, 3440.4947896003723, backward_time, 293.39251255989075
Random seed, 19, forward time, 96916.17602086067, qp time, 3737.2773184776306, backward_time, 315.8151195049286
Random seed, 27, forward time, 97589.3798224926, qp time, 3780.2606058120728, backward_time, 296.3021614551544
Random seed, 25, forward time, 98933.18193483353, qp time, 3543.1873817443848, backward_time, 322.99668741226196
