Random seed, 11, forward time, 18.12652587890625, inference time, 234.98253321647644, qp time, 5.919718265533447, backward_time, 21.09845519065857, epoch, 22
Random seed, 7, forward time, 14.170703172683716, inference time, 223.70797729492188, qp time, 6.06494927406311, backward_time, 17.211933374404907, epoch, 17
Random seed, 9, forward time, 15.742290735244751, inference time, 260.23716926574707, qp time, 6.365949392318726, backward_time, 20.457887411117554, epoch, 16
Random seed, 14, forward time, 24.406055688858032, inference time, 231.96705532073975, qp time, 6.066434383392334, backward_time, 28.52064609527588, epoch, 29
Random seed, 20, forward time, 20.891860961914062, inference time, 283.0500159263611, qp time, 5.918259143829346, backward_time, 26.536857843399048, epoch, 23
Random seed, 4, forward time, 26.390429258346558, inference time, 253.37703609466553, qp time, 5.955473184585571, backward_time, 30.781590461730957, epoch, 33
Random seed, 22, forward time, 10.67673373222351, inference time, 253.3200855255127, qp time, 5.806274890899658, backward_time, 11.661945581436157, epoch, 14
Random seed, 29, forward time, 14.07515811920166, inference time, 255.0740418434143, qp time, 6.968243360519409, backward_time, 16.47352409362793, epoch, 17
Random seed, 15, forward time, 26.834080934524536, inference time, 275.71465611457825, qp time, 6.65323805809021, backward_time, 31.991700887680054, epoch, 31
Random seed, 8, forward time, 21.475180864334106, inference time, 290.0076446533203, qp time, 6.449244022369385, backward_time, 29.36527180671692, epoch, 21
Random seed, 10, forward time, 31.91750454902649, inference time, 281.3538730144501, qp time, 6.347289562225342, backward_time, 37.08600878715515, epoch, 38
Random seed, 2, forward time, 20.238869667053223, inference time, 249.87741589546204, qp time, 5.785318613052368, backward_time, 23.897624731063843, epoch, 26
Random seed, 17, forward time, 19.872085571289062, inference time, 287.22032928466797, qp time, 6.311360597610474, backward_time, 23.221709966659546, epoch, 23
Random seed, 30, forward time, 13.633925914764404, inference time, 274.0782570838928, qp time, 7.101362943649292, backward_time, 15.411556005477905, epoch, 16
Random seed, 25, forward time, 10.147353649139404, inference time, 327.1877257823944, qp time, 6.24819803237915, backward_time, 12.47130537033081, epoch, 11
Random seed, 18, forward time, 17.069772243499756, inference time, 423.4124572277069, qp time, 6.539112567901611, backward_time, 23.437725067138672, epoch, 16
Random seed, 24, forward time, 43.27767610549927, inference time, 326.80294728279114, qp time, 8.173269987106323, backward_time, 47.225711822509766, epoch, 36
Random seed, 1, forward time, 21.182217121124268, inference time, 368.2415566444397, qp time, 6.179884910583496, backward_time, 24.81992220878601, epoch, 25
Random seed, 3, forward time, 16.17027521133423, inference time, 305.7017967700958, qp time, 6.436848402023315, backward_time, 22.218357801437378, epoch, 15
Random seed, 26, forward time, 29.806803941726685, inference time, 328.23695278167725, qp time, 7.718339204788208, backward_time, 37.08102798461914, epoch, 28
Random seed, 16, forward time, 12.159421682357788, inference time, 316.9804105758667, qp time, 6.854804754257202, backward_time, 13.760472774505615, epoch, 14
Random seed, 6, forward time, 18.042604207992554, inference time, 334.7340741157532, qp time, 6.262291431427002, backward_time, 23.654242515563965, epoch, 19
Random seed, 5, forward time, 22.599441051483154, inference time, 338.58728647232056, qp time, 6.274562358856201, backward_time, 26.047189950942993, epoch, 28
Random seed, 13, forward time, 22.540725231170654, inference time, 376.462509393692, qp time, 6.907659292221069, backward_time, 24.750325202941895, epoch, 26
Random seed, 23, forward time, 53.42922067642212, inference time, 310.4687249660492, qp time, 6.826129674911499, backward_time, 67.16705298423767, epoch, 61
Random seed, 28, forward time, 6.809791088104248, inference time, 350.84674644470215, qp time, 7.258902549743652, backward_time, 8.531586408615112, epoch, 7
Random seed, 27, forward time, 7.626623868942261, inference time, 301.145122051239, qp time, 7.339286804199219, backward_time, 9.630533933639526, epoch, 8
Random seed, 12, forward time, 24.673219919204712, inference time, 326.6286745071411, qp time, 6.362262010574341, backward_time, 29.893654823303223, epoch, 28
Random seed, 21, forward time, 24.992202758789062, inference time, 233.51045322418213, qp time, 5.556452512741089, backward_time, 36.22045588493347, epoch, 25
Random seed, 19, forward time, 9.664544582366943, inference time, 424.38179898262024, qp time, 7.090718507766724, backward_time, 11.49657917022705, epoch, 10
