Random seed, 1, forward time, 11668.889781236649, qp time, 1481.1599397659302, backward_time, 166.8913495540619
Random seed, 23, forward time, 12608.213601350784, qp time, 1600.7238986492157, backward_time, 199.45126676559448
Random seed, 3, forward time, 13182.248394727707, qp time, 1470.3397839069366, backward_time, 164.97787737846375
Random seed, 4, forward time, 13670.149687290192, qp time, 1457.4563829898834, backward_time, 149.58384203910828
Random seed, 10, forward time, 13805.535910367966, qp time, 1481.7102448940277, backward_time, 173.62573194503784
Random seed, 19, forward time, 13999.25986623764, qp time, 1657.7655432224274, backward_time, 228.49882984161377
Random seed, 18, forward time, 14180.135899066925, qp time, 1643.3650901317596, backward_time, 169.15032291412354
Random seed, 26, forward time, 14782.736748933792, qp time, 1429.6808724403381, backward_time, 181.0815508365631
Random seed, 7, forward time, 15109.035291433334, qp time, 1442.40625166893, backward_time, 177.4376299381256
Random seed, 24, forward time, 15646.85175204277, qp time, 1516.2634317874908, backward_time, 214.26591420173645
Random seed, 15, forward time, 15672.590269088745, qp time, 1635.3204140663147, backward_time, 174.48854613304138
Random seed, 17, forward time, 16322.620450496674, qp time, 1563.88387465477, backward_time, 205.67813634872437
Random seed, 21, forward time, 17159.482216358185, qp time, 1647.4656751155853, backward_time, 194.07432961463928
Random seed, 13, forward time, 17323.654768705368, qp time, 1807.357005596161, backward_time, 187.0058877468109
Random seed, 27, forward time, 17955.58261156082, qp time, 1622.8120815753937, backward_time, 177.87347292900085
Random seed, 2, forward time, 18259.27210354805, qp time, 1448.5233707427979, backward_time, 180.29539561271667
Random seed, 16, forward time, 18483.53421354294, qp time, 1610.747888326645, backward_time, 179.34473848342896
Random seed, 30, forward time, 18501.17950630188, qp time, 1520.1425714492798, backward_time, 194.49405121803284
Random seed, 11, forward time, 18736.447281837463, qp time, 1483.2173552513123, backward_time, 184.09906148910522
Random seed, 8, forward time, 19079.880253076553, qp time, 1564.9304966926575, backward_time, 159.1528356075287
Random seed, 29, forward time, 19691.075367689133, qp time, 1548.4334454536438, backward_time, 187.40978407859802
Random seed, 12, forward time, 18438.29700565338, qp time, 2482.6978759765625, backward_time, 376.6979455947876
Random seed, 9, forward time, 19937.25990319252, qp time, 1545.230331659317, backward_time, 199.37137413024902
Random seed, 6, forward time, 20377.577400684357, qp time, 1564.7217280864716, backward_time, 181.39815616607666
Random seed, 5, forward time, 20553.867250680923, qp time, 1451.7264521121979, backward_time, 178.82625937461853
Random seed, 25, forward time, 21311.25843858719, qp time, 1618.7997567653656, backward_time, 190.7675802707672
Random seed, 28, forward time, 22154.25171804428, qp time, 1554.4288232326508, backward_time, 223.22552227973938
Random seed, 14, forward time, 22610.32692170143, qp time, 1671.0268609523773, backward_time, 199.5852575302124
