Random seed, 11, forward time, 18.665979146957397, inference time, 242.35500264167786, qp time, 6.665281295776367, backward_time, 21.97078847885132, epoch, 22
Random seed, 7, forward time, 14.984173059463501, inference time, 234.12571001052856, qp time, 6.941788196563721, backward_time, 18.318454027175903, epoch, 17
Random seed, 9, forward time, 16.42815399169922, inference time, 277.5888466835022, qp time, 7.297167778015137, backward_time, 21.073945999145508, epoch, 16
Random seed, 4, forward time, 27.536252975463867, inference time, 264.582932472229, qp time, 6.8850343227386475, backward_time, 32.22846698760986, epoch, 33
Random seed, 14, forward time, 23.616597414016724, inference time, 227.57069158554077, qp time, 5.841464042663574, backward_time, 27.441738605499268, epoch, 29
Random seed, 2, forward time, 20.686583042144775, inference time, 251.19185614585876, qp time, 5.879539966583252, backward_time, 24.38386368751526, epoch, 26
Random seed, 15, forward time, 27.47116446495056, inference time, 277.06413412094116, qp time, 6.673311710357666, backward_time, 33.03035855293274, epoch, 31
Random seed, 10, forward time, 31.70915412902832, inference time, 286.4814875125885, qp time, 6.933344602584839, backward_time, 36.08208608627319, epoch, 38
Random seed, 8, forward time, 32.94779419898987, inference time, 312.9188983440399, qp time, 8.65973949432373, backward_time, 42.958935022354126, epoch, 21
Random seed, 17, forward time, 19.16967272758484, inference time, 285.3431375026703, qp time, 6.3363988399505615, backward_time, 22.64265513420105, epoch, 23
Random seed, 29, forward time, 14.387284994125366, inference time, 250.86478853225708, qp time, 6.411480188369751, backward_time, 16.80973529815674, epoch, 17
Random seed, 3, forward time, 17.896456480026245, inference time, 328.8850712776184, qp time, 7.407682180404663, backward_time, 24.450594186782837, epoch, 15
Random seed, 26, forward time, 24.480103254318237, inference time, 263.33932542800903, qp time, 6.112003564834595, backward_time, 30.82350206375122, epoch, 28
Random seed, 20, forward time, 22.984437465667725, inference time, 316.0805115699768, qp time, 6.877113103866577, backward_time, 28.73068857192993, epoch, 23
Random seed, 22, forward time, 11.50940489768982, inference time, 268.9468882083893, qp time, 6.749802350997925, backward_time, 12.683001279830933, epoch, 14
Random seed, 5, forward time, 23.424771308898926, inference time, 347.760196685791, qp time, 6.572622776031494, backward_time, 26.83596420288086, epoch, 28
Random seed, 16, forward time, 12.413676023483276, inference time, 319.484500169754, qp time, 6.94818902015686, backward_time, 13.896153926849365, epoch, 14
Random seed, 6, forward time, 19.707103967666626, inference time, 353.9107894897461, qp time, 6.83935022354126, backward_time, 25.194209814071655, epoch, 19
Random seed, 1, forward time, 25.180424451828003, inference time, 421.73236060142517, qp time, 7.151339054107666, backward_time, 29.189544677734375, epoch, 25
Random seed, 13, forward time, 22.47805428504944, inference time, 383.78920245170593, qp time, 7.559866905212402, backward_time, 25.073418855667114, epoch, 26
Random seed, 24, forward time, 30.50936532020569, inference time, 313.8160138130188, qp time, 6.887997150421143, backward_time, 33.63960647583008, epoch, 36
Random seed, 18, forward time, 17.64097261428833, inference time, 437.21558451652527, qp time, 6.736144781112671, backward_time, 23.34099507331848, epoch, 16
Random seed, 30, forward time, 13.573339462280273, inference time, 268.75384044647217, qp time, 6.544215679168701, backward_time, 15.400089025497437, epoch, 16
Random seed, 12, forward time, 24.9083890914917, inference time, 331.7594301700592, qp time, 6.944708824157715, backward_time, 30.44244933128357, epoch, 28
Random seed, 25, forward time, 10.46117901802063, inference time, 338.1785671710968, qp time, 6.945417404174805, backward_time, 12.780144453048706, epoch, 11
Random seed, 23, forward time, 55.7420220375061, inference time, 313.04993200302124, qp time, 6.935890197753906, backward_time, 69.2094464302063, epoch, 61
Random seed, 27, forward time, 8.037779569625854, inference time, 302.5779049396515, qp time, 7.390692949295044, backward_time, 10.361312627792358, epoch, 8
Random seed, 28, forward time, 6.975632190704346, inference time, 355.418981552124, qp time, 6.898418188095093, backward_time, 8.70087480545044, epoch, 7
Random seed, 21, forward time, 26.734843969345093, inference time, 247.9286208152771, qp time, 6.4123170375823975, backward_time, 38.48701620101929, epoch, 25
Random seed, 19, forward time, 9.837236404418945, inference time, 431.2680380344391, qp time, 7.639235496520996, backward_time, 11.754928350448608, epoch, 10
