Random seed, 6, forward time, 20.74278450012207, qp time, 27.960636138916016, backward_time, 3.3077921867370605
Random seed, 2, forward time, 32.18643021583557, qp time, 71.84643483161926, backward_time, 7.510625839233398
Random seed, 1, forward time, 40.67076754570007, qp time, 88.41337037086487, backward_time, 8.89734148979187
Random seed, 5, forward time, 67.73517084121704, qp time, 64.64000225067139, backward_time, 7.425846338272095
Random seed, 3, forward time, 58.51056432723999, qp time, 135.88753128051758, backward_time, 15.494625568389893
Random seed, 9, forward time, 19.68117070198059, qp time, 43.96378779411316, backward_time, 4.880478143692017
Random seed, 4, forward time, 71.6704478263855, qp time, 203.97086358070374, backward_time, 23.16707468032837
Random seed, 8, forward time, 54.66418385505676, qp time, 124.1329710483551, backward_time, 12.624216556549072
Random seed, 7, forward time, 57.47321891784668, qp time, 118.50291299819946, backward_time, 14.146808624267578
Random seed, 10, forward time, 28.712387323379517, qp time, 43.94325923919678, backward_time, 4.9740259647369385
Random seed, 11, forward time, 20.03197431564331, qp time, 61.917643785476685, backward_time, 5.787796497344971
Random seed, 12, forward time, 30.926090955734253, qp time, 66.42071914672852, backward_time, 7.903607606887817
Random seed, 14, forward time, 33.53881072998047, qp time, 47.77090668678284, backward_time, 5.273685932159424
Random seed, 13, forward time, 15.750255823135376, qp time, 41.07821869850159, backward_time, 3.9607841968536377
Random seed, 15, forward time, 25.91288733482361, qp time, 75.07328963279724, backward_time, 7.786734342575073
Random seed, 16, forward time, 27.71724557876587, qp time, 49.449108600616455, backward_time, 5.255656957626343
Random seed, 17, forward time, 55.100942850112915, qp time, 125.31970286369324, backward_time, 12.970237255096436
Random seed, 19, forward time, 23.15659809112549, qp time, 35.04945611953735, backward_time, 3.963135004043579
Random seed, 18, forward time, 56.86730480194092, qp time, 111.88298392295837, backward_time, 13.164520263671875
Random seed, 20, forward time, 26.368061542510986, qp time, 83.26815748214722, backward_time, 7.5027477741241455
Random seed, 23, forward time, 20.005479097366333, qp time, 27.088684797286987, backward_time, 3.0135722160339355
Random seed, 24, forward time, 33.18590569496155, qp time, 47.83645272254944, backward_time, 5.203422784805298
Random seed, 22, forward time, 31.778316974639893, qp time, 61.20434236526489, backward_time, 6.027766942977905
Random seed, 27, forward time, 15.461147785186768, qp time, 35.33827018737793, backward_time, 4.146715402603149
Random seed, 26, forward time, 34.73858189582825, qp time, 54.15616583824158, backward_time, 5.39337944984436
Random seed, 25, forward time, 50.14455437660217, qp time, 107.64910984039307, backward_time, 10.886994361877441
Random seed, 28, forward time, 43.91505694389343, qp time, 95.25509428977966, backward_time, 9.499159574508667
Random seed, 30, forward time, 45.9116735458374, qp time, 78.44920229911804, backward_time, 8.035200595855713
Random seed, 29, forward time, 55.800328493118286, qp time, 105.14926600456238, backward_time, 10.509534358978271
Random seed, 21, forward time, 123.5008659362793, qp time, 197.26061177253723, backward_time, 19.885448455810547
