Epoch, 2
training loss,0.2890638325895582,0.28861429010118755
training obj,40.20133999415806,79.74849591936383
validating loss,0.2904893755912781,0.284187912940979
validating obj,75.72715759277344,100.42713165283203
testing loss,0.29256947338581085,0.28651146590709686
testing obj,70.86412811279297,93.35071182250977
