Random seed, 3, forward time, 6.037477731704712, inference time, 515.9772434234619, qp time, 614.5444140434265, backward_time, 51.45376992225647, epoch, 9
Random seed, 12, forward time, 4.628268003463745, inference time, 336.02661061286926, qp time, 467.16130018234253, backward_time, 35.44151449203491, epoch, 7
Random seed, 4, forward time, 7.103900194168091, inference time, 945.6309669017792, qp time, 678.9325668811798, backward_time, 49.43166422843933, epoch, 11
Random seed, 26, forward time, 3.005521297454834, inference time, 2741.1777448654175, qp time, 131.79552006721497, backward_time, 17.482967853546143, epoch, 5
Random seed, 24, forward time, 12.75778865814209, inference time, 1630.0745372772217, qp time, 1319.4100098609924, backward_time, 111.71567153930664, epoch, 19
Random seed, 2, forward time, 11.271509408950806, inference time, 2004.2338829040527, qp time, 1108.0006465911865, backward_time, 96.26385474205017, epoch, 18
Random seed, 21, forward time, 5.305330514907837, inference time, 2634.1007137298584, qp time, 382.297979593277, backward_time, 36.609477519989014, epoch, 9
Random seed, 5, forward time, 24.29584813117981, inference time, 1103.9970955848694, qp time, 2515.090760231018, backward_time, 240.52690386772156, epoch, 38
Random seed, 9, forward time, 15.39587950706482, inference time, 2909.9751427173615, qp time, 1563.0861818790436, backward_time, 140.99845790863037, epoch, 25
Random seed, 20, forward time, 16.60136651992798, inference time, 2920.4665851593018, qp time, 1547.6421225070953, backward_time, 119.62580227851868, epoch, 27
Random seed, 25, forward time, 14.883118629455566, inference time, 2741.1231343746185, qp time, 1361.3023791313171, backward_time, 122.23783802986145, epoch, 22
Random seed, 17, forward time, 14.856945753097534, inference time, 3257.7380046844482, qp time, 1493.9794263839722, backward_time, 139.39103293418884, epoch, 23
Random seed, 10, forward time, 15.799605131149292, inference time, 3119.866470813751, qp time, 1482.3643865585327, backward_time, 124.09177207946777, epoch, 24
Random seed, 13, forward time, 15.003543138504028, inference time, 3204.973124027252, qp time, 1381.1959481239319, backward_time, 120.99900722503662, epoch, 22
Random seed, 11, forward time, 16.94853401184082, inference time, 3479.026246547699, qp time, 1706.951212644577, backward_time, 157.38150429725647, epoch, 25
Random seed, 27, forward time, 3.464883327484131, inference time, 4726.171826601028, qp time, 45.88065314292908, backward_time, 12.10493516921997, epoch, 5
Random seed, 15, forward time, 20.848134994506836, inference time, 3605.657619714737, qp time, 2051.575189590454, backward_time, 160.3382441997528, epoch, 32
Random seed, 16, forward time, 24.621954679489136, inference time, 5302.276839256287, qp time, 2498.2639603614807, backward_time, 222.74452185630798, epoch, 37
Random seed, 6, forward time, 24.828909635543823, inference time, 5106.906074285507, qp time, 2505.27162027359, backward_time, 181.61785864830017, epoch, 37
Random seed, 23, forward time, 25.791956424713135, inference time, 5421.331620693207, qp time, 2558.081247806549, backward_time, 192.0888271331787, epoch, 40
Random seed, 8, forward time, 24.267929792404175, inference time, 5217.187682628632, qp time, 2464.2707817554474, backward_time, 195.382506608963, epoch, 37
Random seed, 7, forward time, 25.02129101753235, inference time, 5528.866074323654, qp time, 2443.0069241523743, backward_time, 189.01806783676147, epoch, 39
Random seed, 1, forward time, 27.77479910850525, inference time, 5653.433898687363, qp time, 2790.2839539051056, backward_time, 229.0567557811737, epoch, 42
Random seed, 18, forward time, 29.56685781478882, inference time, 5657.6638469696045, qp time, 3008.071743249893, backward_time, 260.695752620697, epoch, 41
Random seed, 19, forward time, 29.44505548477173, inference time, 6472.4190855026245, qp time, 2810.5361602306366, backward_time, 281.83181166648865, epoch, 44
Random seed, 29, forward time, 30.1828191280365, inference time, 6352.448436498642, qp time, 3106.1962382793427, backward_time, 262.58208870887756, epoch, 42
Random seed, 28, forward time, 32.61070203781128, inference time, 6097.725885629654, qp time, 3259.0869283676147, backward_time, 229.9101128578186, epoch, 45
