Random seed, 14, forward time, 492.2071225643158, qp time, 30.232796669006348, backward_time, 6.787052869796753
Random seed, 15, forward time, 464.9356029033661, qp time, 21.69964599609375, backward_time, 6.192431926727295
Random seed, 12, forward time, 804.0959520339966, qp time, 34.90342473983765, backward_time, 12.438472270965576
Random seed, 29, forward time, 411.24103832244873, qp time, 20.40774965286255, backward_time, 7.562716007232666
Random seed, 6, forward time, 1024.9420838356018, qp time, 46.44410276412964, backward_time, 9.884659767150879
Random seed, 1, forward time, 1323.005759716034, qp time, 59.926488399505615, backward_time, 13.810256242752075
Random seed, 22, forward time, 893.7580273151398, qp time, 45.36573076248169, backward_time, 11.859230756759644
Random seed, 4, forward time, 1392.870852470398, qp time, 62.948469400405884, backward_time, 20.546443462371826
Random seed, 10, forward time, 1328.221009016037, qp time, 53.39270353317261, backward_time, 12.729332447052002
Random seed, 9, forward time, 1398.7860271930695, qp time, 70.26868033409119, backward_time, 21.350887060165405
Random seed, 3, forward time, 1681.59281873703, qp time, 82.6465175151825, backward_time, 23.693673849105835
Random seed, 20, forward time, 1293.7263128757477, qp time, 60.817387104034424, backward_time, 14.381910800933838
Random seed, 16, forward time, 1416.826236486435, qp time, 62.45506477355957, backward_time, 16.696678400039673
Random seed, 21, forward time, 1313.284603357315, qp time, 62.893333435058594, backward_time, 24.06460189819336
Random seed, 28, forward time, 1214.5489406585693, qp time, 62.34974431991577, backward_time, 12.674436330795288
Random seed, 25, forward time, 1343.3459331989288, qp time, 63.897512435913086, backward_time, 20.978339910507202
Random seed, 18, forward time, 1602.8532919883728, qp time, 81.36245226860046, backward_time, 19.373502492904663
Random seed, 23, forward time, 1533.6876039505005, qp time, 57.6881685256958, backward_time, 17.464412212371826
Random seed, 19, forward time, 1630.7103517055511, qp time, 65.15884566307068, backward_time, 13.584375619888306
Random seed, 24, forward time, 1528.4570717811584, qp time, 63.15620541572571, backward_time, 16.839515686035156
Random seed, 26, forward time, 1542.8257026672363, qp time, 60.48093271255493, backward_time, 26.86783266067505
Random seed, 7, forward time, 2040.1067988872528, qp time, 91.49308753013611, backward_time, 21.932071208953857
Random seed, 17, forward time, 1818.1585474014282, qp time, 81.13688683509827, backward_time, 24.888665676116943
Random seed, 5, forward time, 2225.424202442169, qp time, 76.78608965873718, backward_time, 26.06307077407837
Random seed, 27, forward time, 1736.7136549949646, qp time, 62.226869106292725, backward_time, 14.371695756912231
Random seed, 2, forward time, 2537.0847890377045, qp time, 102.07235026359558, backward_time, 37.54556608200073
Random seed, 8, forward time, 2491.585579395294, qp time, 108.22567486763, backward_time, 30.20723819732666
Random seed, 11, forward time, 2463.218888759613, qp time, 130.66016697883606, backward_time, 27.013236045837402
Random seed, 30, forward time, 1983.2762503623962, qp time, 68.73037266731262, backward_time, 25.15579581260681
Random seed, 13, forward time, 3379.936901807785, qp time, 114.52064895629883, backward_time, 30.528046369552612
