Random seed, 7, forward time, 2.2221264839172363, inference time, 5.476898670196533, qp time, 0.3793039321899414, backward_time, 3.4533379077911377, epoch, 10
Random seed, 10, forward time, 2.4081175327301025, inference time, 5.708767652511597, qp time, 0.3390209674835205, backward_time, 3.7893259525299072, epoch, 9
Random seed, 8, forward time, 7.823096752166748, inference time, 4.7190845012664795, qp time, 0.35660815238952637, backward_time, 12.328470230102539, epoch, 35
Random seed, 4, forward time, 3.28236985206604, inference time, 7.2426676750183105, qp time, 0.34416770935058594, backward_time, 4.83387565612793, epoch, 16
Random seed, 13, forward time, 3.748553514480591, inference time, 2.369950532913208, qp time, 0.31673574447631836, backward_time, 6.162948369979858, epoch, 12
Random seed, 6, forward time, 8.52854871749878, inference time, 6.824542760848999, qp time, 0.33371615409851074, backward_time, 13.459309101104736, epoch, 37
Random seed, 9, forward time, 6.431238412857056, inference time, 4.8579418659210205, qp time, 0.3147709369659424, backward_time, 10.104961395263672, epoch, 20
Random seed, 11, forward time, 9.217071056365967, inference time, 2.282059907913208, qp time, 0.279285192489624, backward_time, 14.906879186630249, epoch, 33
Random seed, 12, forward time, 7.225736379623413, inference time, 6.932153224945068, qp time, 0.34149765968322754, backward_time, 10.596869468688965, epoch, 34
Random seed, 14, forward time, 3.1904239654541016, inference time, 5.502885341644287, qp time, 0.3144674301147461, backward_time, 4.783931255340576, epoch, 16
Random seed, 1, forward time, 5.636088609695435, inference time, 3.94482684135437, qp time, 0.2833709716796875, backward_time, 9.47598910331726, epoch, 22
Random seed, 5, forward time, 11.732860326766968, inference time, 7.579828977584839, qp time, 0.39083075523376465, backward_time, 18.4708149433136, epoch, 48
Random seed, 3, forward time, 7.169957160949707, inference time, 5.169023752212524, qp time, 0.28438615798950195, backward_time, 11.951798439025879, epoch, 28
Random seed, 16, forward time, 4.2700700759887695, inference time, 4.2962329387664795, qp time, 0.308774471282959, backward_time, 6.6109678745269775, epoch, 19
Random seed, 20, forward time, 4.577841281890869, inference time, 3.4669830799102783, qp time, 0.2586631774902344, backward_time, 7.796312570571899, epoch, 15
Random seed, 23, forward time, 5.352039813995361, inference time, 4.184748649597168, qp time, 0.25296998023986816, backward_time, 8.55153489112854, epoch, 30
Random seed, 17, forward time, 10.377865552902222, inference time, 2.640641212463379, qp time, 0.27689242362976074, backward_time, 15.902567625045776, epoch, 52
Random seed, 22, forward time, 5.052778720855713, inference time, 5.384177207946777, qp time, 0.38793158531188965, backward_time, 8.583684921264648, epoch, 19
Random seed, 18, forward time, 8.32233715057373, inference time, 5.568310976028442, qp time, 0.2941012382507324, backward_time, 14.318195819854736, epoch, 29
Random seed, 21, forward time, 6.469196319580078, inference time, 5.722703695297241, qp time, 0.3685784339904785, backward_time, 10.866892099380493, epoch, 21
Random seed, 2, forward time, 22.25765872001648, inference time, 7.7289719581604, qp time, 0.36995458602905273, backward_time, 35.82825589179993, epoch, 62
Random seed, 19, forward time, 10.503468990325928, inference time, 6.242353916168213, qp time, 0.31710267066955566, backward_time, 15.833864450454712, epoch, 56
Random seed, 27, forward time, 3.2764556407928467, inference time, 4.393140077590942, qp time, 0.29456424713134766, backward_time, 5.300111532211304, epoch, 15
Random seed, 24, forward time, 4.150396823883057, inference time, 3.6039669513702393, qp time, 0.28969645500183105, backward_time, 7.596173048019409, epoch, 17
Random seed, 15, forward time, 11.922755241394043, inference time, 4.808936834335327, qp time, 0.33907294273376465, backward_time, 20.53740096092224, epoch, 36
Random seed, 28, forward time, 3.6062731742858887, inference time, 5.157790899276733, qp time, 0.3056459426879883, backward_time, 6.142674207687378, epoch, 13
Random seed, 25, forward time, 7.615907430648804, inference time, 3.806684732437134, qp time, 0.3087801933288574, backward_time, 13.805095672607422, epoch, 19
Random seed, 26, forward time, 5.976678133010864, inference time, 5.251891374588013, qp time, 0.28088903427124023, backward_time, 9.90868353843689, epoch, 21
Random seed, 29, forward time, 4.6108574867248535, inference time, 6.662066698074341, qp time, 0.34333086013793945, backward_time, 7.825843811035156, epoch, 13
Random seed, 30, forward time, 9.467086791992188, inference time, 5.303688049316406, qp time, 0.35205698013305664, backward_time, 15.321202039718628, epoch, 40
