Random seed, 3, forward time, 62.93517470359802, qp time, 115.66093254089355, backward_time, 13.866636991500854
Random seed, 6, forward time, 59.33710527420044, qp time, 96.77000546455383, backward_time, 11.431368350982666
Random seed, 1, forward time, 107.9038667678833, qp time, 183.0609576702118, backward_time, 21.54769206047058
Random seed, 9, forward time, 63.09973907470703, qp time, 114.88912582397461, backward_time, 13.54509425163269
Random seed, 7, forward time, 124.03085660934448, qp time, 104.9635922908783, backward_time, 12.166812658309937
Random seed, 4, forward time, 126.10894203186035, qp time, 180.89318680763245, backward_time, 21.132665634155273
Random seed, 8, forward time, 91.13680696487427, qp time, 148.61844396591187, backward_time, 17.152567386627197
Random seed, 5, forward time, 110.54701709747314, qp time, 185.81894755363464, backward_time, 21.559798002243042
Random seed, 2, forward time, 128.05377888679504, qp time, 286.2099587917328, backward_time, 32.927000522613525
Random seed, 10, forward time, 87.70935726165771, qp time, 96.83360576629639, backward_time, 10.953734636306763
Random seed, 12, forward time, 72.14414525032043, qp time, 125.77648067474365, backward_time, 13.849989175796509
Random seed, 16, forward time, 44.39210557937622, qp time, 80.23619532585144, backward_time, 9.709020376205444
Random seed, 13, forward time, 104.93912720680237, qp time, 142.63083124160767, backward_time, 16.490419387817383
Random seed, 11, forward time, 95.0799789428711, qp time, 205.63295102119446, backward_time, 23.59722137451172
Random seed, 14, forward time, 122.48816680908203, qp time, 167.7638556957245, backward_time, 18.704360723495483
Random seed, 19, forward time, 53.796738624572754, qp time, 106.39754581451416, backward_time, 12.844239473342896
Random seed, 20, forward time, 62.04720973968506, qp time, 88.47301578521729, backward_time, 10.347596168518066
Random seed, 22, forward time, 84.74307608604431, qp time, 138.45482659339905, backward_time, 16.692626476287842
Random seed, 18, forward time, 127.54258465766907, qp time, 233.9233832359314, backward_time, 27.237915754318237
Random seed, 15, forward time, 192.6359634399414, qp time, 247.2958869934082, backward_time, 28.87198495864868
Random seed, 29, forward time, 34.674633741378784, qp time, 68.55547571182251, backward_time, 8.12842869758606
Random seed, 27, forward time, 41.0695219039917, qp time, 78.34548687934875, backward_time, 9.464005708694458
Random seed, 21, forward time, 147.6283450126648, qp time, 189.00585508346558, backward_time, 22.078998565673828
Random seed, 28, forward time, 41.266258001327515, qp time, 109.55836820602417, backward_time, 13.030709028244019
Random seed, 24, forward time, 139.4110779762268, qp time, 173.92923736572266, backward_time, 19.734691858291626
Random seed, 17, forward time, 153.12089920043945, qp time, 314.6973099708557, backward_time, 35.01063919067383
Random seed, 26, forward time, 109.10677552223206, qp time, 190.13431406021118, backward_time, 22.423728704452515
Random seed, 30, forward time, 78.14082145690918, qp time, 129.01620411872864, backward_time, 15.056501865386963
Random seed, 25, forward time, 130.26166605949402, qp time, 187.77578115463257, backward_time, 22.332929611206055
Random seed, 23, forward time, 263.6950912475586, qp time, 372.21742010116577, backward_time, 42.58531355857849
