Random seed, 11, forward time, 1.853670358657837, inference time, 75.79037976264954, qp time, 12.539098024368286, backward_time, 4.150026559829712, epoch, 5
Random seed, 24, forward time, 3.922300100326538, inference time, 115.57774209976196, qp time, 17.809266805648804, backward_time, 8.554231405258179, epoch, 7
Random seed, 1, forward time, 3.164482355117798, inference time, 143.9680244922638, qp time, 19.587734937667847, backward_time, 7.075805902481079, epoch, 7
Random seed, 27, forward time, 2.3379111289978027, inference time, 105.9824390411377, qp time, 19.397518634796143, backward_time, 5.328007936477661, epoch, 8
Random seed, 8, forward time, 4.032753944396973, inference time, 125.13920331001282, qp time, 23.187151670455933, backward_time, 8.87958025932312, epoch, 8
Random seed, 7, forward time, 3.627047061920166, inference time, 162.9514536857605, qp time, 29.868690729141235, backward_time, 8.152057886123657, epoch, 11
Random seed, 26, forward time, 4.176014184951782, inference time, 153.535658121109, qp time, 23.229929208755493, backward_time, 9.251926183700562, epoch, 9
Random seed, 6, forward time, 3.6974353790283203, inference time, 181.3708951473236, qp time, 25.47104811668396, backward_time, 8.278430938720703, epoch, 10
Random seed, 21, forward time, 4.095104694366455, inference time, 175.65015292167664, qp time, 29.068893671035767, backward_time, 9.39412236213684, epoch, 11
Random seed, 14, forward time, 4.249636650085449, inference time, 177.07169342041016, qp time, 32.22314262390137, backward_time, 9.409376382827759, epoch, 13
Random seed, 2, forward time, 6.168711185455322, inference time, 193.34498405456543, qp time, 30.757530212402344, backward_time, 13.430490016937256, epoch, 11
Random seed, 10, forward time, 4.620707273483276, inference time, 183.5847873687744, qp time, 34.09847402572632, backward_time, 10.515751600265503, epoch, 11
Random seed, 4, forward time, 4.53577446937561, inference time, 218.78566980361938, qp time, 40.07964301109314, backward_time, 10.27795934677124, epoch, 15
Random seed, 5, forward time, 6.43350625038147, inference time, 231.3841803073883, qp time, 43.06886100769043, backward_time, 14.274618864059448, epoch, 16
Random seed, 22, forward time, 4.148464679718018, inference time, 209.8433198928833, qp time, 31.887068271636963, backward_time, 9.29185175895691, epoch, 12
Random seed, 12, forward time, 5.161123514175415, inference time, 234.19492149353027, qp time, 44.067954540252686, backward_time, 11.718546152114868, epoch, 15
Random seed, 9, forward time, 5.901310920715332, inference time, 250.56984162330627, qp time, 36.956019163131714, backward_time, 12.725882768630981, epoch, 14
Random seed, 29, forward time, 8.28122329711914, inference time, 220.56368947029114, qp time, 39.81330418586731, backward_time, 18.031672716140747, epoch, 15
Random seed, 20, forward time, 5.978861570358276, inference time, 272.4441919326782, qp time, 47.838369607925415, backward_time, 13.35368037223816, epoch, 18
Random seed, 18, forward time, 6.879305362701416, inference time, 296.2452664375305, qp time, 46.06949806213379, backward_time, 15.006341695785522, epoch, 16
Random seed, 28, forward time, 13.394637823104858, inference time, 316.78564190864563, qp time, 61.523356437683105, backward_time, 27.216260194778442, epoch, 23
Random seed, 30, forward time, 7.46723484992981, inference time, 335.40071964263916, qp time, 48.87955451011658, backward_time, 16.60491132736206, epoch, 17
Random seed, 23, forward time, 9.490042686462402, inference time, 363.46922039985657, qp time, 57.701942443847656, backward_time, 20.53295588493347, epoch, 20
Random seed, 19, forward time, 9.870463132858276, inference time, 413.2059018611908, qp time, 60.479938983917236, backward_time, 22.968160390853882, epoch, 23
Random seed, 16, forward time, 10.60394811630249, inference time, 424.9529438018799, qp time, 77.57867240905762, backward_time, 23.67464256286621, epoch, 30
Random seed, 25, forward time, 11.486239671707153, inference time, 418.906076669693, qp time, 75.10809898376465, backward_time, 24.897886514663696, epoch, 28
Random seed, 15, forward time, 11.301360845565796, inference time, 451.5647084712982, qp time, 69.97790217399597, backward_time, 24.102616786956787, epoch, 28
Random seed, 3, forward time, 16.724129915237427, inference time, 520.9272422790527, qp time, 89.10531568527222, backward_time, 35.805718183517456, epoch, 36
Random seed, 13, forward time, 12.85981011390686, inference time, 576.3134560585022, qp time, 91.22490572929382, backward_time, 28.608869314193726, epoch, 32
Random seed, 17, forward time, 35.6801700592041, inference time, 907.5010743141174, qp time, 162.19069623947144, backward_time, 75.37531757354736, epoch, 58
